Total Trading Days,Mean Daily Return (%),Median Daily Return (%),Std Deviation (%),Min Daily Return (%),Max Daily Return (%),Win Rate (%),Average Win (%),Average Loss (%),10th Percentile (%),25th Percentile (%),50th Percentile (%),75th Percentile (%),90th Percentile (%),Skewness,Kurtosis,Weekday
1281,0.032892262778586694,0.03598244056899347,2.308910954271798,-11.143529411764707,15.179978371697821,50.66354410616706,1.590800480091672,-1.5694049492236537,-2.3539072122622184,-1.0719835186898674,0.03598244056899347,1.1308756552376176,2.280674050847087,0.15456843671417325,5.19226598495797,Monday
1289,0.12831913181052576,0.059212024595778345,2.096374540754101,-16.2097036795832,15.596153895384624,51.512800620636156,1.4653435259800067,-1.3004585190772253,-1.8784893034642454,-0.8733303977689566,0.059212024595778345,0.9683273098799905,2.172514250720061,0.34199059550273364,9.968755088437014,Tuesday
1285,0.1034703505794162,0.039999999999995595,2.141463559806112,-15.999481294171048,15.999344154779482,51.050583657587545,1.506546005923394,-1.3641703020593245,-2.0044988391468532,-0.9199845380750027,0.039999999999995595,1.063170596484353,2.36174728140373,0.25229071065036723,7.667443912609432,Wednesday
1285,0.051929807375902776,0.03630056870889131,2.326703361389883,-26.77817727059559,11.020671437786046,50.89494163424124,1.569738643879878,-1.521203281488756,-2.126027143576934,-1.0388375882672385,0.03630056870889131,1.1341953502254531,2.333957897384354,-1.1109282007671273,16.87449275206091,Thursday
1264,0.0003488977407152528,-0.011451243880078454,2.440594864819529,-21.330774371540695,16.90477729652855,49.446202531645575,1.6091963131316238,-1.5781894646200958,-2.151081288244564,-0.9915265327139544,-0.011451243880078454,1.0711165758083507,2.4931747964175903,-0.8265750806628046,10.35721096976839,Friday
