Date,Close,MA_20,MA_50,MA_100,MA_200
2000-05-22,91.625,115.70363281500002,136.998625012,,
2000-05-23,96.5625,114.85324219000002,134.933078136,,
2000-05-24,94.140625,113.86066406500001,132.944515636,,
2000-05-25,94.18515625,112.4143750025,131.166375011,,
2000-05-26,93.59375,110.8694531275,129.382000011,,
2000-05-29,91.81328125,109.13199219,127.85450001000001,131.1549179782,
2000-05-30,97.8984375,107.87691406500001,126.717796884,130.9090976652,
2000-05-31,109.21875,107.32222656500001,125.868640634,130.6801757902,
2000-06-01,108.85625,106.38066406499999,125.25490625799999,130.55331641520002,
2000-06-02,117.578125,105.61894531499999,124.59234375800001,130.6109062592,
2000-06-05,125.1289063,105.97476563000001,123.839671884,130.8334570412,
2000-06-06,124.8070313,106.02371094499999,123.14518751,131.01121485419998,
2000-06-07,121.0226563,106.05921876,122.23028126,131.2367500109,
2000-06-08,123.5757813,106.620820325,121.43878126,131.45680469890002,
2000-06-09,122.8148438,107.425625015,120.75532813599999,131.7454179806,
2000-06-12,121.3429688,108.04746095499999,119.94996876200001,132.0150195436,
2000-06-13,121.9203125,108.72941408,119.36462501199999,132.30846094979998,
2000-06-14,122.5992188,109.395898455,119.03475001199999,132.5782031378,
2000-06-15,129.63125,110.46027345499999,119.068062512,132.8589492318,
2000-06-16,131.7140625,112.00144533,119.347765636,133.189187513,
2000-06-19,133.9125,114.11582032999999,119.585234386,133.4709297,
2000-06-20,137.103125,116.14285158,119.69126563600001,133.72477345,
2000-06-21,131.8632813,118.028984395,119.48162501199998,133.915281263,
2000-06-22,132.8953125,119.9644922075,119.064890636,134.102359388,
2000-06-23,128.1601563,121.6928125225,118.307500012,134.204273451,
2000-06-26,126.396875,123.42199221000001,117.689312512,134.342460951,
2000-06-27,127.4710938,124.900625025,117.344296888,134.466234389,
2000-06-28,128.8609375,125.8827344,117.258625012,134.607968764,
2000-06-29,130.4835938,126.96410159,117.41282813800001,134.748742202,
2000-06-30,129.9820313,127.584296905,117.753421888,134.822937515,
2000-07-03,135.2570313,128.090703155,118.097250014,134.851835953,
2000-07-04,136.3835938,128.66953128,118.55351564,134.828171891,
2000-07-05,133.8125,129.309023465,118.94992189,134.810203141,
2000-07-06,132.0976563,129.735117215,119.12965626599998,134.689773454,
2000-07-07,132.5476563,130.22175784,119.29076564199998,134.458539079,
2000-07-10,130.1007813,130.659648465,119.361531268,134.078304704,
2000-07-11,129.3375,131.03050783999998,119.488281268,133.81230470399998,
2000-07-12,131.1296875,131.45703127500002,119.70462501799999,133.568984391,
2000-07-13,124.4453125,131.1977344,119.639781268,133.209265641,
2000-07-14,120.809375,130.652500025,119.39971876799999,132.879859391,
2000-07-17,119.5414063,129.93394534,119.43029689400001,132.469804704,
2000-07-18,116.8148438,128.91953128,119.29003127,132.077015642,
2000-07-19,114.0070313,128.02671878,119.16392189599999,131.781015642,
2000-07-20,114.7039063,127.11714846999999,119.21112502199999,131.44453908,
2000-07-21,113.5484375,126.38656252999999,119.347718772,131.215031267,
2000-07-24,106.171875,125.37531253,119.293031272,130.940812517,
2000-07-25,112.2101563,124.61226565500002,119.371609398,130.70282033,
2000-07-26,103.2539063,123.331914095,119.251296898,130.266460955,
2000-07-27,105.9671875,122.10609378,119.203765648,129.73972658,
2000-07-28,108.6570313,121.03984378,119.35909377400002,129.112984393,
2000-07-31,106.2648438,119.590234405,119.65189065,128.325257831,
2000-08-01,106.0125,118.071679715,119.84089065,127.386984393,
2000-08-02,103.8578125,116.57394534,120.03523440000001,126.48987501799998,
2000-08-03,100.8101563,115.00957034000001,120.167734401,125.667054706,
2000-08-04,98.25,113.294687525,120.260859401,124.821429706,
2000-08-07,101.5625,111.86777346,120.455843776,124.15517189299999,
2000-08-08,117.4023438,111.27101564999998,120.84592190199999,123.78185939299999,
2000-08-09,118.6101563,110.64503909,121.033750028,123.451195331,
2000-08-10,113.903125,110.11792971499999,121.134687528,123.194796893,
2000-08-11,113.3664063,109.74578128,121.05045315400001,122.82139845599998,
2000-08-14,114.0335938,109.47039065499999,120.82854690399999,122.33410939400001,
2000-08-16,121.0820313,109.68375002999998,120.75404690399999,121.94961720700002,
2000-08-17,117.6671875,109.86675783999999,120.686937528,121.45860939399999,
2000-08-18,124.4789063,110.35550784,120.705000028,121.07189064399999,
2000-08-21,124.671875,110.91167971499999,120.742140652,120.748734394,
2000-08-22,129.8523438,112.095703155,120.91232815199999,120.431148457,
2000-08-23,125.29375,112.74988283999998,120.979796902,120.172210957,
2000-08-24,128.2210938,113.998242215,121.09223440200002,120.063492207,
2000-08-25,126.2382813,115.01179690500001,121.024375028,120.04621877,
2000-08-28,121.5734375,115.65761721499999,120.821562528,120.08466408200002,
2000-08-29,122.5601563,116.47238283999998,120.594515654,120.08987502,
2000-08-30,122.2828125,117.28589846499999,120.29810940399999,119.99468752000001,
2000-08-31,130.8304688,118.63453128,120.27745315400001,119.879539083,
2000-09-04,134.2007813,120.30406253000001,120.30356253,119.684226583,
2000-09-05,133.3882813,122.06097659500001,120.40812503000001,119.357812521,
2000-09-06,130.6320313,123.51445315999999,120.492828156,119.091070334,
2000-09-07,130.5515625,124.171914095,120.55443753,118.94936720899999,
2000-09-08,133.6765625,124.925234405,120.65075003,118.95468752100001,
2000-09-11,135.7539063,126.01777347,120.75615628,119.084492209,
2000-09-12,138.234375,127.261171905,120.921203154,119.33731252099999,
2000-09-13,135.7351563,128.34625003000002,120.93076565400001,119.514007834,
2000-09-14,133.8484375,128.98457033999998,120.880062528,119.716789084,
2000-09-15,132.9359375,129.74800783999999,120.86253127799999,119.906226584,
2000-09-18,124.8320313,129.76566408999997,120.717218778,119.923437522,
2000-09-19,120.5523438,129.55968752999996,120.477312528,119.884039085,
2000-09-20,121.959375,129.16503909,120.314484402,119.83800783500001,
2000-09-21,117.6148438,128.78109378,120.080031278,119.78415627300001,
2000-09-22,109.66875,127.85347658999999,119.650812528,119.677718773,
2000-09-25,118.4414063,127.46363283999999,119.530734404,119.585257836,
2000-09-26,113.85625,127.07777346499999,119.39167190400002,119.395695336,
2000-09-27,116.5164063,126.77558596499998,119.33117190399999,119.38073439899999,
2000-09-28,114.9585938,126.40937503,119.29404690399998,119.29203908699999,
2000-09-29,114.74375,125.60503908999999,119.30878127800001,119.23635158699999,
2000-10-03,118.3757813,124.81378908999997,119.38221877799998,119.2966719,
2000-10-04,118.79375,124.084062525,119.48712502800001,119.4174219,
2000-10-05,116.9820313,123.401562525,119.703328154,119.49817971299998,
2000-10-06,115.4632813,122.64714846499999,119.768390654,119.570000026,
2000-10-09,115.6023438,121.74343753000001,120.01535940400001,119.63332815099999,
2000-10-10,113.8859375,120.65003908999999,120.17373440399999,119.688750026,
2000-10-11,106.2578125,119.051210965,120.12575002799998,119.742421901,
2000-10-12,106.0898438,117.56894534,120.122250028,119.887070339,
2000-10-13,101.2460938,115.93882815500001,120.026921904,119.93390627699999,
2000-10-16,102.0492188,114.39449222,119.99075003,120.012992215,
2000-10-17,100.7953125,113.19265627999998,119.990453154,120.0790937775,
2000-10-18,97.5203125,112.041054715,119.975859404,120.11835940249999,
2000-10-19,104.340625,111.16011721499999,120.031421904,120.24363284,125.6992754091
2000-10-20,110.9289063,110.82582033999999,119.901953154,120.373937528,125.64151759660001
2000-10-23,107.9195313,110.73835940500001,119.688140654,120.360945341,125.52056056560001
2000-10-24,110.7453125,110.353554715,119.624984404,120.37983596599999,125.4665761906
2000-10-25,113.2242188,110.32195315499999,119.62214065399999,120.336296904,125.4736015816
2000-10-26,111.7125,110.08175784,119.575718778,120.20213284100001,125.51779494110001
2000-10-27,112.5117188,109.95941409,119.40431252799999,120.079179716,125.5451972851
2000-10-30,111.0085938,109.77265628,119.271140654,119.97903909099999,125.60789455095001
2000-10-31,112.021875,109.45496096499998,119.02200002799998,119.863500028,125.66015236345
2000-11-01,113.9570313,109.21312502999999,118.807703154,119.77492190299999,125.7601699418
2000-11-02,115.6007813,109.14406253,118.52267190399999,119.71750002800002,125.8662597858
2000-11-03,118.41875,109.29183596499999,118.38517190399998,119.682484403,125.9954726764
2000-11-06,118.6203125,109.44273439999999,118.19315627799999,119.64269534,126.1104492389
2000-11-07,120.26875,109.76187502500002,118.073765652,119.54907034,126.20400978590001
2000-11-08,124.9484375,110.696406275,118.141265652,119.48141409,126.3353008015
2000-11-09,123.859375,111.58488283499999,118.167250026,119.38088284,126.42590627
2000-11-10,122.3640625,112.64078127,118.16887502600001,119.23349221500001,126.4791328325
2000-11-13,115.1804688,113.29734377,117.85587502599999,119.06666408999999,126.4909726765
2000-11-14,119.6625,114.240703145,117.56510939999998,118.93433596499999,126.5183476765
2000-11-15,118.7515625,115.30226564499999,117.272375024,118.84025002699998,126.52226173899999
2000-11-16,117.73125,115.97179689500001,117.014359398,118.753593777,126.54802736399999
2000-11-17,119.33125,116.39191407999999,116.78995314800001,118.67219533899998,126.56921486399999
2000-11-20,120.0320313,116.99753908,116.51706252400001,118.58390627700001,126.59593752049999
2000-11-21,119.9,117.455273455,116.199984398,118.478070339,126.61340627049998
2000-11-22,115.875,117.587812515,115.752796898,118.337000026,126.57996877049999
2000-11-23,116.2140625,117.81289064,115.362375022,118.14657033799999,126.49920314549999
2000-11-24,116.284375,118.00152345000001,115.01109377200001,117.94557815,126.38687502049999
2000-11-27,118.5554688,118.37886719999999,114.723484398,117.793007838,126.30160548949999
2000-11-28,116.615625,118.60855469999998,114.559156272,117.63818752499999,126.16398048949999
2000-11-29,115.6992188,118.69566407500001,114.462093772,117.46970315,125.96412111449999
2000-11-30,111.8546875,118.50835938499999,114.26000002199999,117.287242212,125.68277345799999
2000-12-01,113.5117188,118.263007825,114.177937522,117.1289844,125.470644552
2000-12-04,112.4320313,117.95359376500001,114.23320314799999,116.94200783800001,125.2554961145
2000-12-05,112.2882813,117.55457032999998,114.110140648,116.820437526,125.01485158349999
2000-12-06,113.9898438,117.00664064499999,114.11281252399998,116.75224221399999,124.8160508025
2000-12-07,113.69375,116.49835939500001,114.056359398,116.693765651,124.58178517749998
2000-12-08,115.4390625,116.15210939499998,114.06596877199999,116.680007838,124.37851174
2000-12-11,116.784375,116.232304705,114.10678127199999,116.707781275,124.2443984585
2000-12-12,116.5539063,116.07687502000002,114.070343772,116.726281275,124.0854101775
2000-12-13,119.1140625,116.09500002,114.076750022,116.78193752499999,123.99848439600001
2000-12-14,117.6851563,116.09269533499999,114.090812522,116.89707033799999,123.91894142749999
2000-12-15,112.1179688,115.73203127500001,114.023906272,116.89614846299999,123.79948439649999
2000-12-18,111.0,115.28042970999999,113.931859396,116.97360939999999,123.6200351775
2000-12-19,107.896875,114.68027346,113.812078146,116.99290627500001,123.36631642750001
2000-12-20,103.4851563,114.06078127499998,113.756625022,116.94118752499999,123.02708595899999
2000-12-21,98.0796875,113.154062525,113.596421896,116.859335962,122.59229689650002
2000-12-22,90.56875,111.86828127499999,113.38287501999999,116.70489846199999,122.0459414275
2000-12-26,86.734375,110.277226585,113.076578144,116.53366408699999,121.51176955249998
2000-12-27,86.0171875,108.74730470999998,112.781015644,116.38573439900001,121.02639455250001
2000-12-28,86.50390625,107.28753908249999,112.56068751899998,116.26827346150002,120.54485158375
2000-12-29,89.14921875,106.15226564499999,112.256859394,116.14414064900001,120.149656271
2001-01-01,87.72734375,104.86304689250001,111.79282814300001,115.84739064850001,119.81462502074999
2001-01-02,89.40859375,103.71187501499999,111.422609392,115.555375023,119.503285177
2001-01-03,87.884375,102.4916797,110.965390642,115.29518752300001,119.24499220799999
2001-01-04,95.275,101.55593751,110.606406266,115.11427346,118.967835958
2001-01-05,99.7109375,100.856796885,110.366375016,114.971046897,118.65257814549999
2001-01-08,93.86171875,99.7779296975,109.993375015,114.6988437715,118.32423048924998
2001-01-09,92.55,98.5662109475,109.624203139,114.4476718965,117.95314064525
2001-01-10,88.525,97.16476563249999,109.154265639,114.08813283349998,117.58001173875
2001-01-11,86.58515625,95.53832032,108.606828138,113.707265646,117.22800002
2001-01-12,90.59296875,94.18371094249999,108.106671887,113.3146718955,116.87291017625
2001-01-15,96.42890625,93.399257815,107.66687501199998,113.026023458,116.5991172075
2001-01-16,95.3109375,92.61480469,107.200687512,112.696921895,116.380207051
2001-01-17,98.4671875,92.143320315,106.764656262,112.41921095699999,116.23271486350001
2001-01-18,100.4109375,91.989609375,106.273906262,112.20758595699999,116.14612501949999
2001-01-19,105.9203125,92.381640625,105.91512501199999,112.04118751899999,116.06553126950001
2001-01-22,106.925,93.199453125,105.606343762,111.887609394,115.941148457
2001-01-23,105.5335938,94.139414065,105.413406262,111.63464064400002,115.75708986349998
2001-01-24,106.5976563,95.168437505,105.15210938800001,111.358609394,115.52141798849999
2001-01-25,105.903125,96.1383984425,104.89514063799999,111.083757831,115.22078517599999
2001-01-29,103.8070313,96.87128906999999,104.616656264,110.81550783100002,114.95328908249999
2001-01-30,107.7382813,97.8718359475,104.38479689,110.58737501899999,114.768371114
2001-01-31,106.0414063,98.703476575,104.10498438999998,110.31102345699999,114.63285548900001
2001-02-01,105.4984375,99.5841797,103.81695314000001,110.008468769,114.546480489
2001-02-02,107.190625,100.17996095,103.64326564,109.698031269,114.517671895
2001-02-05,104.25,100.406914075,103.40398438999999,109.38317970599999,114.44859376999999
2001-02-06,104.4757813,100.9376172025,103.167812516,109.089453144,114.40312111399999
2001-02-07,101.4,101.38011720249999,102.82470314,108.774093769,114.34016017649999
2001-02-08,102.1335938,102.0605468925,102.535062516,108.547109394,114.23527345800001
2001-02-09,100.0960938,102.73609377,102.22300001599999,108.34254689400001,114.11329298950001
2001-02-12,99.62890625,103.187890645,101.978484391,108.1192422065,113.97862502075
2001-02-13,99.7375,103.35332033249999,101.703000015,107.9404687685,113.86231252075
2001-02-14,99.4046875,103.5580078325,101.44245313900001,107.8378281435,113.75777345825
2001-02-15,101.5171875,103.7105078325,101.22703126299999,107.6685859555,113.62692189575
2001-02-16,97.72109375,103.57601564500001,100.901656262,107.507234393,113.4514648645
2001-02-19,98.51640625,103.2058203325,100.59810938700001,107.32723439249999,113.35398439574999
2001-02-20,97.9890625,102.7590234575,100.24910938699999,107.1575390795,113.22478908325
2001-02-21,92.375,102.10109376749999,99.76092188700001,106.9338515795,113.08510158325
2001-02-22,90.6921875,101.3058203275,99.24368751099999,106.6570156415,112.97684377075001
2001-02-23,87.47734375,100.38453126499999,98.61095313599999,106.343851579,112.8806367395
2001-02-26,89.359375,99.66214844999999,98.04443751,106.06762501600001,112.7829023645
2001-02-27,88.98984375,98.72472657249999,97.581875009,105.8028906405,112.68644533324999
2001-02-28,97.7875,98.3120312575,97.31762500899998,105.6247422025,112.62903517675001
2001-03-01,88.7921875,97.4767187575,96.935531259,105.3738047025,112.53127736425
2001-03-02,77.18515625,95.97644532000001,96.409531258,105.08307814,112.41275002049998
2001-03-05,75.2296875,94.525429695,95.952531258,104.77447657699999,112.33077345800001
2001-03-07,81.12265625,93.35777344249999,95.763609383,104.5732422015,112.25357423924999
2001-03-08,79.90078125,92.28281250500001,95.626937508,104.351757826,112.1823750205
2001-03-09,75.2734375,90.93980469,95.412062508,104.09653907599998,112.08781642675001
2001-03-12,69.56875,89.4134375,95.07335938300001,103.81702345100001,111.96769142675001
2001-03-13,66.9234375,87.7781640625,94.62884375799999,103.442851576,111.843242208
2001-03-14,73.57578125,86.470078125,94.345812508,103.06932032549999,111.72162892675
2001-03-15,76.23046875,85.3113671875,94.08225000800002,102.7524297,111.5566875205
2001-03-16,73.346875,83.9028515625,93.791500008,102.37844532500002,111.37914064549999
2001-03-19,69.59140625,82.4963671875,93.277828133,101.9421171995,111.13920705175
2001-03-20,68.11171875,80.9761328125,92.64584375800001,101.506109387,110.854121114
2001-03-21,70.16015625,79.5846875,92.171812508,101.08259376150001,110.58088673875
2001-03-22,67.5359375,78.34273437499999,91.671531258,100.6478671985,110.31345314475
2001-03-23,65.94375,77.1053125,91.219906258,100.18708594849998,110.02529298825
2001-03-26,67.35546875,76.09921875,90.83531250799999,99.721070323,109.74799611300001
2001-03-27,72.71015625,75.2667578125,90.47765625799998,99.2921640725,109.50483205025
2001-03-28,73.68125,74.501328125,90.02270313300001,98.8447890725,109.26363673774999
2001-03-29,68.925,73.058203125,89.49498438299999,98.34783594749999,108.99526564375
2001-03-30,63.7953125,71.808359375,88.80154688299999,97.7831015725,108.66608595624999
2001-04-02,63.97734375,71.14796874999999,88.072875008,97.17339063500002,108.3274023625
2001-04-03,63.6421875,70.56859375,87.22731250800001,96.57121876000001,107.9760508
2001-04-04,61.13984375,69.569453125,86.31160938299999,95.95897657249999,107.59623439375
2001-04-06,62.63671875,68.70625,85.453671882,95.433539072,107.250101581
2001-04-09,61.89453125,68.0373046875,84.55960938099999,94.8558593845,106.89509767475002
2001-04-10,60.24609375,67.571171875,83.64646875599999,94.270804697,106.555527362
2001-04-11,50.60703125,66.7553515625,82.582468755,93.59956250949999,106.17657814324998
2001-04-12,44.52890625,65.3030078125,81.318281254,92.85153907200001,105.7618672055
2001-04-16,48.01484375,63.89222656249999,80.157750003,92.1313671965,105.35763673675
2001-04-17,47.6484375,62.60730468749999,79.000750003,91.4088515715,104.94346095524999
2001-04-18,55.271875,61.89132812500001,77.96237500299999,90.80282032150001,104.56991017374999
2001-04-19,59.3359375,61.4525390625,77.064093753,90.2340390715,104.19030470474999
2001-04-20,60.14921875,60.95199218749999,76.177562502,89.67268750899999,103.8091328295
2001-04-23,57.89375,60.469882812499996,75.307437502,89.06607032100001,103.42953907949999
2001-04-24,60.34765625,60.190078125,74.471718751,88.5033906335,103.07078907924999
2001-04-25,59.603125,59.802460937499994,73.66185937499999,87.9424296955,102.70606642274998
2001-04-26,57.05625,59.019765625000005,72.81040625,87.3944453205,102.34084376625
2001-04-27,50.5703125,57.86421875,71.8270625,86.7650312575,101.94700782875002
2001-04-30,58.246875,57.330312500000005,71.00390625,86.22317969449999,101.58259376625
2001-05-02,61.2984375,57.20546875,70.19953125,85.7132812565,101.26685939125
2001-05-03,59.3875,56.9759765625,69.43285937499999,85.1672578185,100.95975001625
2001-05-04,59.5859375,56.773164062499994,68.65424999999999,84.62617969349999,100.65997267225
2001-05-07,62.48671875,56.84050781249999,67.944203125,84.09665625599999,100.388332047
2001-05-08,61.97578125,56.807460937500004,67.33621875,83.54857031850001,100.12817579674999
2001-05-09,60.27109375,56.726289062499994,66.727796875,82.98574219300001,99.856011734
2001-05-10,60.00078125,56.714023437499996,66.178265625,82.3946093805,99.58827345275
2001-05-11,60.975,57.232421874999986,65.610578125,81.8275078175,99.36228907774999
2001-05-14,60.87109375,58.049531249999994,65.048203125,81.315039067,99.105593765
2001-05-15,61.06171875,58.70187500000001,64.3136875,80.8156562545,98.89463282724999
2001-05-16,59.33515625,59.2862109375,63.724546874999994,80.330039067,98.66147267100001
2001-05-17,61.078125,59.5765234375,63.402406250000006,79.905968754,98.42357813950001
2001-05-18,61.59453125,59.689453125,63.129703125,79.5411171915,98.20022657675
2001-05-21,61.7265625,59.768320312499995,62.741781249999995,79.25269531650001,97.97879688924999
2001-05-22,62.015625,59.9744140625,62.384078124999995,79.0055078165,97.76958595175
2001-05-23,66.14296875,60.2641796875,62.20146875,78.806765629,97.59625001399999
2001-05-24,65.06796875,60.53742187499999,62.111453125,78.59240625400001,97.43033985774998
2001-05-25,65.27109375,60.9481640625,62.07840625,78.353625004,97.2488828265
2001-05-28,66.85625,61.762460937499995,61.94401562499999,78.1449140665,96.9961523575
2001-05-29,66.31015625,62.165625,61.745609374999994,77.9139296915,96.73465235725
2001-05-30,61.1703125,62.15921875,61.502078125,77.64678906649999,96.47098829475
2001-05-31,58.9734375,62.138515625000004,61.28971875,77.2837734415,96.19902345075
2001-06-01,58.5453125,62.086484375,61.098390625,76.8721171915,95.92158204425
2001-06-04,56.5328125,61.788789062499994,60.825843750000004,76.49882812899999,95.59883595025002
2001-06-05,59.05234375,61.642617187499994,60.656171875,76.1638515665,95.30576173149998
2001-06-06,59.31484375,61.5948046875,60.52359375,75.87175000399999,94.97994141875
2001-06-07,60.61015625,61.625273437500006,60.388687499999996,75.612000004,94.65963282499999
2001-06-08,61.78125,61.6655859375,60.170109374999996,75.3238828165,94.31927735599999
2001-06-11,59.49375,61.596718749999994,59.886359375000005,74.954531254,93.990277356
2001-06-12,59.97109375,61.5421875,59.707281249999994,74.6011328165,93.64902735574998
2001-06-13,59.7640625,61.563632812499996,59.626656249999996,74.21410156649999,93.31665626175
2001-06-14,59.4265625,61.4810546875,59.535640625,73.8042578165,93.00592188675
2001-06-15,53.1546875,61.059062499999996,59.325890625,73.2766015665,92.65889454275
2001-06-18,52.64140625,60.60480468749999,59.155921875000004,72.733765629,92.3106875115
2001-06-19,54.09296875,60.20867187499999,58.985046874999995,72.2193593785,91.92700001125
2001-06-20,52.50859375,59.526953125,58.79732812500001,71.678468753,91.5185390735
2001-06-21,53.22109375,58.934609374999994,58.656828125000004,71.1516484405,91.11770313574999
2001-06-22,53.74609375,58.358359375,58.719609375,70.651039065,90.733273448
2001-06-25,52.1625,57.623671875,58.87228124999999,70.09528125199999,90.3413281355
2001-06-26,55.7171875,57.09402343749999,59.026328125,69.592039064,89.95153126049999
2001-06-27,55.28046875,56.799531249999994,59.17896875,69.0898593765,89.54916407274999
2001-06-28,56.3421875,56.66796875,59.200375,68.58137500149999,89.13970313525
2001-06-29,58.77109375,56.6792578125,59.18907812500001,68.126585939,88.75488282250001
2001-07-02,58.17265625,56.76125,59.149546875,67.6635546885,88.37650391625
2001-07-03,51.2046875,56.368867187499994,59.015765625,67.1616015635,87.96784766625
2001-07-04,54.29453125,56.11785156249999,58.89470312500001,66.683210938,87.61516016599998
2001-07-05,54.75078125,55.82488281249999,58.79765625,66.2297578125,87.28615235325
2001-07-06,57.07421875,55.58953124999999,58.798015625,65.8042109375,86.961726572
2001-07-09,54.99453125,55.36457031250001,58.8865,65.35678125,86.64862500925
2001-07-10,54.60703125,55.09636718749999,58.813703125,64.9088046875,86.3733164155
2001-07-11,58.865625,55.05144531250001,58.765046874999996,64.4822890625,86.07543750899998
2001-07-12,61.2609375,55.1431640625,58.802515625,64.11768749999999,85.81246094650001
2001-07-13,57.53671875,55.362265625,58.76153125,63.707890625,85.51756250875
2001-07-16,56.6265625,55.5615234375,58.644328125,63.294265625,85.22590235224999
2001-07-17,57.16328125,55.7150390625,58.548078125,62.9421484375,84.9380000085
2001-07-18,57.42890625,55.961054687499995,58.491234375000005,62.609515625,84.63326563324999
2001-07-19,57.8171875,56.19085937499999,58.4475625,62.31291406249999,84.32838282075
2001-07-20,58.6140625,56.43425781249999,58.400343750000005,62.005460937500004,84.03654297675001
2001-07-23,56.68046875,56.66015625,58.31653125,61.68236718749999,83.74262891400002
2001-07-24,57.81796875,56.7651953125,58.25165625,61.282671875000005,83.45370703875
2001-07-25,57.57109375,56.87972656249999,58.216375,60.9704609375,83.17213282
2001-07-26,57.08203125,56.916718749999994,58.136453124999996,60.76942968749999,82.92625391375
2001-07-27,56.58125,56.80722656249999,58.036187500000004,60.58294531250001,82.67871094475
2001-07-30,57.1375,56.75546874999999,57.94440625,60.34309375,82.45816797575
2001-07-31,58.7703125,57.13375,57.87950000000001,60.131789062500005,82.24177344425001
2001-08-01,56.52578125,57.24531249999999,57.68715625,59.944312499999995,82.020425788
