Date,Close,BB_Upper,BB_Middle,BB_Lower,BB_Width
2000-04-04,117.7289063,202.98633629062346,160.79921876999998,118.61210124937651,84.37423504124695
2000-04-05,122.0390625,201.58763043558588,157.649296895,113.7109633544141,87.87666708117177
2000-04-06,131.8015625,194.8399520803508,154.24738283,113.65481357964919,81.18513850070161
2000-04-07,142.3453125,188.07921651981462,151.686210955,115.29320539018538,72.78601112962924
2000-04-10,153.7320313,183.51397697585222,150.21820314500002,116.92242931414782,66.5915476617044
2000-04-11,166.0296875,179.9505399269024,149.37906252,118.8075851130976,61.14295481380479
2000-04-12,157.30625,178.36658541871145,148.83496095499999,119.30333649128852,59.06324892742293
2000-04-13,144.721875,177.78430357332127,148.334375015,118.88444645667873,58.899857116642536
2000-04-17,133.1445313,177.5724311063499,147.407773455,117.24311580365011,60.3293153026998
2000-04-18,122.7734375,178.5330616046737,146.56929689,114.60553217532632,63.92752942934737
2000-04-19,112.9523438,179.9093059656539,144.68160158,109.45389719434611,70.4554087713078
2000-04-20,118.065625,178.50609133885604,142.44675783,106.38742432114397,72.11866701771207
2000-04-24,113.5703125,177.46008248429047,140.148710955,102.83733942570954,74.62274305858092
2000-04-25,113.9921875,174.3566093568442,137.50992189,100.66323442315579,73.6933749336884
2000-04-26,123.1109375,170.80722123211913,135.5079297,100.20863816788088,70.59858306423826
2000-04-27,124.4921875,167.9909415084948,133.883164075,99.77538664150518,68.21555486698963
2000-04-28,126.5625,163.75089014643035,132.13074220000001,100.51059425356968,63.24029589286067
2000-05-02,123.0,161.25932983563962,130.7213672,100.18340456436039,61.07592527127923
2000-05-03,120.3125,160.3913191269372,129.78234376,99.1733683930628,61.21795073387439
2000-05-04,127.6875,160.3811406092914,129.76843750999998,99.15573441070856,61.225406198582846
2000-05-05,132.8125,160.6254018964249,130.522617195,100.41983249357511,60.20556940284979
2000-05-08,118.0125,160.7154211002659,130.32128906999998,99.92715703973404,60.78826406053186
2000-05-09,123.828125,160.44390115375464,129.922617195,99.40133323624535,61.04256791750929
2000-05-10,120.3125,159.04336433787026,128.82097657,98.59858880212974,60.44477553574052
2000-05-11,112.34375,155.41991765246033,126.751562505,98.08320735753966,57.336710294920664
2000-05-12,106.71875,147.12136219163673,123.78601563,100.45066906836325,46.67069312327348
2000-05-15,108.90625,139.53035726817455,121.36601562999999,103.20167399182542,36.32868327634914
2000-05-16,108.28125,134.94425557457595,119.54398437999998,104.14371318542402,30.80054238915193
2000-05-17,109.2695313,132.99435232569883,118.35023438,103.70611643430118,29.288235891397647
2000-05-18,108.34375,132.76874662722608,117.628750005,102.48875338277394,30.279993244452143
2000-05-19,100.890625,133.82049042904913,117.025664065,100.23083770095087,33.58965272809826
2000-05-22,91.625,135.95973676064813,115.70363281500002,95.4475288693519,40.51220789129623
2000-05-23,96.5625,136.8405108703001,114.85324219000002,92.86597350969993,43.97453736060018
2000-05-24,94.140625,137.7239006791523,113.86066406500001,89.9974274508477,47.72647322830461
2000-05-25,94.18515625,137.39702077363714,112.4143750025,87.43172923136284,49.9652915422743
2000-05-26,93.59375,136.51988248663116,110.8694531275,85.21902376836883,51.30085871826233
2000-05-29,91.81328125,135.0132069026363,109.13199219,83.2507774773637,51.762429425272614
2000-05-30,97.8984375,133.35794413843408,107.87691406500001,82.39588399156594,50.96206014686814
2000-05-31,109.21875,132.13774338429764,107.32222656500001,82.50670974570238,49.631033638595255
2000-06-01,108.85625,129.2991694506425,106.38066406499999,83.46215867935749,45.83701077128501
2000-06-02,117.578125,125.67209492820095,105.61894531499999,85.56579570179903,40.106299226401916
2000-06-05,125.1289063,127.173663628516,105.97476563000001,84.77586763148402,42.39779599703198
2000-06-06,124.8070313,127.3999492988527,106.02371094499999,84.64747259114728,42.752476707705426
2000-06-07,121.0226563,127.53750935290924,106.05921876,84.58092816709075,42.95658118581849
2000-06-08,123.5757813,129.3423950305473,106.620820325,83.8992456194527,45.443149411094595
2000-06-09,122.8148438,131.274115601819,107.425625015,83.57713442818097,47.69698117363804
2000-06-12,121.3429688,132.69372254613552,108.04746095499999,83.40119936386448,49.29252318227104
2000-06-13,121.9203125,134.14566106315644,108.72941408,83.31316709684356,50.83249396631288
2000-06-14,122.5992188,135.55986475171406,109.395898455,83.23193215828593,52.32793259342813
2000-06-15,129.63125,138.1325355760251,110.46027345499999,82.78801133397488,55.34452424205023
2000-06-16,131.7140625,140.83845770901766,112.00144533,83.16443295098233,57.67402475803533
2000-06-19,133.9125,142.86320008667545,114.11582032999999,85.36844057332455,57.4947595133509
2000-06-20,137.103125,145.39160777944142,116.14285158,86.89409538055858,58.49751239888283
2000-06-21,131.8632813,146.14700730017455,118.028984395,89.91096148982544,56.23604581034911
2000-06-22,132.8953125,146.45387843681584,119.9644922075,93.47510597818415,52.978772458631695
2000-06-23,128.1601563,145.2904353351823,121.6928125225,98.0951897098177,47.195245625364606
2000-06-26,126.396875,142.42098181382886,123.42199221000001,104.42300260617118,37.99797920765768
2000-06-27,127.4710938,139.66747201026976,124.900625025,110.13377803973022,29.533693970539545
2000-06-28,128.8609375,138.7484865806083,125.8827344,113.01698221939172,25.73150436121658
2000-06-29,130.4835938,137.16354055572523,126.96410159,116.76466262427475,20.398877931450485
2000-06-30,129.9820313,136.8460363788319,127.584296905,118.32255743116808,18.523478947663833
2000-07-03,135.2570313,137.8797098801372,128.090703155,118.30169642986282,19.578013450274383
2000-07-04,136.3835938,138.99533742506046,128.66953128,118.34372513493955,20.65161229012091
2000-07-05,133.8125,139.21651366491946,129.309023465,119.40153326508053,19.81498039983893
2000-07-06,132.0976563,139.33256763830735,129.735117215,120.13766679169265,19.1949008466147
2000-07-07,132.5476563,139.31555352127333,130.22175784,121.12796215872669,18.18759136254664
2000-07-10,130.1007813,138.74026980650441,130.659648465,122.57902712349558,16.161242683008837
2000-07-11,129.3375,138.03095062210937,131.03050783999998,124.0300650578906,14.000885564218777
2000-07-12,131.1296875,137.22562506256878,131.45703127500002,125.68843748743126,11.537187575137523
2000-07-13,124.4453125,137.72783036747796,131.1977344,124.66763843252204,13.060191934955924
2000-07-14,120.809375,138.65586818740613,130.652500025,122.64913186259386,16.006736324812266
2000-07-17,119.5414063,139.18777437907866,129.93394534,120.68011630092137,18.50765807815729
2000-07-18,116.8148438,139.2497770300529,128.91953128,118.58928552994709,20.66049150010582
2000-07-19,114.0070313,140.20665137197003,128.02671878,115.84678618803,24.35986518394003
2000-07-20,114.7039063,140.43048855333137,127.11714846999999,113.8038083866686,26.626680166662766
2000-07-21,113.5484375,140.99918000919476,126.38656252999999,111.77394505080524,29.22523495838952
2000-07-24,106.171875,142.5581788732442,125.37531253,108.19244618675582,34.365732686488386
2000-07-25,112.2101563,142.73306489185373,124.61226565500002,106.49146641814632,36.24159847370741
2000-07-26,103.2539063,143.67149584929393,123.331914095,102.99233234070608,40.67916350858785
2000-07-27,105.9671875,143.55568109751698,122.10609378,100.656506462483,42.89917463503399
2000-07-28,108.6570313,142.9560088784549,121.03984378,99.1236786815451,43.832330196909794
2000-07-31,106.2648438,141.38186363607173,119.590234405,97.79860517392827,43.58325846214346
2000-08-01,106.0125,139.15734224947334,118.071679715,96.98601718052667,42.17132506894667
2000-08-02,103.8578125,137.20234152869241,116.57394534,95.94554915130757,41.25679237738484
2000-08-03,100.8101563,135.42544148489932,115.00957034000001,94.59369919510068,40.83174228979864
2000-08-04,98.25,133.26476673224238,113.294687525,93.32460831775762,39.940158414484756
2000-08-07,101.5625,130.8347645262074,111.86777346,92.9007823937926,37.93398213241481
2000-08-08,117.4023438,128.60437131741136,111.27101564999998,93.9376599825886,34.666711334822764
2000-08-09,118.6101563,125.71521873166861,110.64503909,95.57485944833138,30.140359283337233
2000-08-10,113.903125,123.83219186714774,110.11792971499999,96.40366756285223,27.428524304295507
2000-08-11,113.3664063,122.61647744554465,109.74578128,96.87508511445536,25.741392331089287
2000-08-14,114.0335938,121.67715893053465,109.47039065499999,97.26362237946533,24.413536551069313
2000-08-16,121.0820313,122.56174777189625,109.68375002999998,96.80575228810372,25.755995483792532
2000-08-17,117.6671875,123.10249970948118,109.86675783999999,96.6310159705188,26.471483738962377
2000-08-18,124.4789063,124.99120640719704,110.35550784,95.71980927280296,29.27139713439408
2000-08-21,124.671875,126.84604820027968,110.91167971499999,94.9773112297203,31.868736970559382
2000-08-22,129.8523438,129.9506110604489,112.095703155,94.2407952495511,35.709815810897794
2000-08-23,125.29375,131.55584811576105,112.74988283999998,93.94391756423892,37.611930551522136
2000-08-24,128.2210938,133.453574823527,113.998242215,94.54290960647303,38.91066521705396
2000-08-25,126.2382813,134.81449314667137,115.01179690500001,95.20910066332866,39.60539248334271
2000-08-28,121.5734375,135.43015319981777,115.65761721499999,95.88508123018221,39.54507196963556
2000-08-29,122.5601563,135.95609584644197,116.47238283999998,96.98866983355799,38.967426012883976
2000-08-30,122.2828125,136.28333532714169,117.28589846499999,98.2884616028583,37.99487372428338
2000-08-31,130.8304688,137.4469183990457,118.63453128,99.82214416095431,37.62477423809139
2000-09-04,134.2007813,138.36772872352634,120.30406253000001,102.24039633647368,36.12733238705266
2000-09-05,133.3882813,137.7754442084421,122.06097659500001,106.34650898155792,31.428935226884192
2000-09-06,130.6320313,136.36181530838945,123.51445315999999,110.66709101161054,25.694724296778915
2000-09-07,130.5515625,137.0480676701365,124.171914095,111.29576051986349,25.752307150273012
2000-09-08,133.6765625,138.18842591957292,124.925234405,111.66204289042707,26.526383029145848
2000-09-11,135.7539063,139.0560458012714,126.01777347,112.97950113872857,26.076544662542844
2000-09-12,138.234375,139.95805141293488,127.261171905,114.56429239706512,25.39375901586976
2000-09-13,135.7351563,139.94518607141612,128.34625003000002,116.74731398858394,23.197872082832177
2000-09-14,133.8484375,140.30198955460395,128.98457033999998,117.667151125396,22.634838429207946
2000-09-15,132.9359375,139.84513933191172,129.74800783999999,119.65087634808825,20.194262983823478
2000-09-18,124.8320313,139.82516564899498,129.76566408999997,119.70616253100496,20.11900311799002
2000-09-19,120.5523438,140.2097136903888,129.55968752999996,118.90966136961111,21.300052320777695
2000-09-20,121.959375,140.34136441414654,129.16503909,117.98871376585343,22.352650648293107
2000-09-21,117.6148438,140.99666217977378,128.78109378,116.56552538022619,24.431136799547588
2000-09-22,109.66875,142.76764604888075,127.85347658999999,112.93930713111922,29.828338917761528
2000-09-25,118.4414063,142.95211949034288,127.46363283999999,111.9751461896571,30.976973300685785
2000-09-26,113.85625,143.53813418481315,127.07777346499999,110.61741274518684,32.920721439626305
2000-09-27,116.5164063,143.7974837639286,126.77558596499998,109.75368816607137,34.043795597857226
2000-09-28,114.9585938,144.13870163375935,126.40937503,108.68004842624066,35.458653207518694
2000-09-29,114.74375,143.9391572123369,125.60503908999999,107.27092096766306,36.66823624467385
2000-10-03,118.3757813,142.9508016542598,124.81378908999997,106.67677652574014,36.27402512851967
2000-10-04,118.79375,141.94072723617043,124.084062525,106.22739781382955,35.71332942234088
2000-10-05,116.9820313,141.24788947615963,123.401562525,105.55523557384039,35.692653902319236
2000-10-06,115.4632813,140.49648918413953,122.64714846499999,104.79780774586044,35.698681438279095
2000-10-09,115.6023438,139.06390008152658,121.74343753000001,104.42297497847345,34.640925103053135
2000-10-10,113.8859375,136.9790844279948,120.65003908999999,104.3209937520052,32.6580906759896
2000-10-11,106.2578125,134.36086713491784,119.051210965,103.74155479508215,30.619312339835687
2000-10-12,106.0898438,131.77815100229608,117.56894534,103.35973967770391,28.41841132459217
2000-10-13,101.2460938,129.75948563841962,115.93882815500001,102.11817067158042,27.641314966839204
2000-10-16,102.0492188,127.07369421545597,114.39449222,101.71529022454403,25.35840399091194
2000-10-17,100.7953125,126.2570921340299,113.19265627999998,100.12822042597006,26.128871708059847
2000-10-18,97.5203125,126.37291973302372,112.041054715,97.70918969697628,28.66373003604744
2000-10-19,104.340625,125.08520785019388,111.16011721499999,97.23502657980609,27.850181270387793
2000-10-20,110.9289063,124.41543389617742,110.82582033999999,97.23620678382257,27.17922711235485
2000-10-23,107.9195313,124.38173682131404,110.73835940500001,97.09498198868599,27.28675483262805
2000-10-24,110.7453125,123.50750088038667,110.353554715,97.19960854961333,26.307892330773342
2000-10-25,113.2242188,123.44346452924776,110.32195315499999,97.20044178075221,26.243022748495548
2000-10-26,111.7125,122.89815591772607,110.08175784,97.26535976227392,25.632796155452155
2000-10-27,112.5117188,122.62563194392867,109.95941409,97.29319623607132,25.332435707857343
2000-10-30,111.0085938,122.25059844592964,109.77265628,97.29471411407037,24.955884331859266
2000-10-31,112.021875,121.31907813254205,109.45496096499998,97.59084379745792,23.728234335084124
2000-11-01,113.9570313,120.45667781236277,109.21312502999999,97.9695722476372,22.487105564725567
2000-11-02,115.6007813,120.20212823569949,109.14406253,98.08599682430051,22.11613141139898
2000-11-03,118.41875,120.7762367674722,109.29183596499999,97.80743516252778,22.968801604944417
2000-11-06,118.6203125,121.3478593652886,109.44273439999999,97.53760943471138,23.810249930577214
2000-11-07,120.26875,122.48276995627036,109.76187502500002,97.04098009372969,25.441789862540674
2000-11-08,124.9484375,124.98321874246494,110.696406275,96.40959380753506,28.57362493492988
2000-11-09,123.859375,126.84261471892513,111.58488283499999,96.32715095107484,30.515463767850292
2000-11-10,122.3640625,127.80857291502481,112.64078127,97.4729896249752,30.335583290049613
2000-11-13,115.1804688,127.64961387801466,113.29734377,98.94507366198533,28.70454021602933
2000-11-14,119.6625,127.57729516373155,114.240703145,100.90411112626845,26.673184037463102
2000-11-15,118.7515625,126.19016672031738,115.30226564499999,104.4143645696826,21.775802150634775
2000-11-16,117.73125,125.59493030684399,115.97179689500001,106.34866348315603,19.24626682368796
2000-11-17,119.33125,125.81972869280912,116.39191407999999,106.96409946719086,18.85562922561826
2000-11-20,120.0320313,125.65877845121574,116.99753908,108.33629970878425,17.322478742431485
2000-11-21,119.9,125.68198984784505,117.455273455,109.22855706215495,16.453432785690097
2000-11-22,115.875,125.61039519456828,117.587812515,109.56522983543171,16.045165359136575
2000-11-23,116.2140625,125.38115394280317,117.81289064,110.24462733719685,15.13652660560632
2000-11-24,116.284375,125.19209747279272,118.00152345000001,110.81094942720729,14.381148045585434
2000-11-27,118.5554688,124.7721812971791,118.37886719999999,111.98555310282087,12.78662819435823
2000-11-28,116.615625,124.33561430583106,118.60855469999998,112.88149509416891,11.454119211662146
2000-11-29,115.6992188,124.1723526689272,118.69566407500001,113.21897548107282,10.953377187854386
2000-11-30,111.8546875,124.64695275132775,118.50835938499999,112.36976601867224,12.277186732655508
2000-12-01,113.5117188,124.79625075296761,118.263007825,111.7297648970324,13.066485855935213
2000-12-04,112.4320313,124.98290651697383,117.95359376500001,110.92428101302619,14.058625503947638
2000-12-05,112.2882813,124.9281333805073,117.55457032999998,110.18100727949265,14.747126101014658
2000-12-06,113.9898438,123.66030235149196,117.00664064499999,110.35297893850802,13.307323412983948
2000-12-07,113.69375,122.46557767842289,116.49835939500001,110.53114111157713,11.934436566845761
2000-12-08,115.4390625,121.45264367681537,116.15210939499998,110.8515751131846,10.601068563630776
2000-12-11,116.784375,121.51945797425499,116.232304705,110.94515143574502,10.574306538509973
2000-12-12,116.5539063,121.11641282512925,116.07687502000002,111.03733721487079,10.079075610258457
2000-12-13,119.1140625,121.17746638118626,116.09500002,111.01253365881374,10.164932722372527
2000-12-14,117.6851563,121.1720784772229,116.09269533499999,111.01331219277708,10.158766284445818
2000-12-15,112.1179688,120.8672405041191,115.73203127500001,110.59682204588093,10.270418458238169
2000-12-18,111.0,120.41201438326684,115.28042970999999,110.14884503673315,10.263169346533687
2000-12-19,107.896875,120.31951969523837,114.68027346,109.04102722476162,11.278492470476749
2000-12-20,103.4851563,121.56212264779262,114.06078127499998,106.55943990220734,15.002682745585275
2000-12-21,98.0796875,123.43023877205376,113.154062525,102.87788627794625,20.55235249410751
2000-12-22,90.56875,126.14989889634643,111.86828127499999,97.58666365365355,28.563235242692883
2000-12-26,86.734375,128.07845378134635,110.277226585,92.47599938865365,35.60245439269271
2000-12-27,86.0171875,129.3015129313023,108.74730470999998,88.19309648869766,41.10841644260465
2000-12-28,86.50390625,129.81508881686594,107.28753908249999,84.75998934813404,45.055099468731896
2000-12-29,89.14921875,129.9626692321634,106.15226564499999,82.3418620578366,47.6208071743268
2001-01-01,87.72734375,129.76291906056068,104.86304689250001,79.96317472443936,49.79974433612132
2001-01-02,89.40859375,129.25879335660156,103.71187501499999,78.16495667339844,51.09383668320312
2001-01-03,87.884375,128.6379943417824,102.4916797,76.34536505821762,52.292629283564764
2001-01-04,95.275,127.30616213323117,101.55593751,75.80571288676884,51.500449246462324
2001-01-05,99.7109375,125.97086677010655,100.856796885,75.74272699989343,50.22813977021312
2001-01-08,93.86171875,124.09562074052737,99.7779296975,75.46023865447263,48.63538208605473
2001-01-09,92.55,121.70229123785202,98.5662109475,75.43013065714797,46.27216058070405
2001-01-10,88.525,119.07635476503465,97.16476563249999,75.25317649996533,43.823178265069316
2001-01-11,86.58515625,115.31501724821308,95.53832032,75.76162339178691,39.55339385642617
2001-01-12,90.59296875,111.07397034980036,94.18371094249999,77.29345153519961,33.780518814600754
2001-01-15,96.42890625,108.09748586003029,93.399257815,78.70102976996971,29.396456090060582
2001-01-16,95.3109375,104.82128373793446,92.61480469,80.40832564206553,24.41295809586893
2001-01-17,98.4671875,102.44410089174849,92.143320315,81.8425397382515,20.601561153496988
2001-01-18,100.4109375,101.64959293905453,91.989609375,82.32962581094547,19.319967128109056
2001-01-19,105.9203125,103.59393894466308,92.381640625,81.16934230533693,22.424596639326154
2001-01-22,106.925,106.11207969487856,93.199453125,80.28682655512145,25.82525313975711
2001-01-23,105.5335938,107.78653755667753,94.139414065,80.49229057332246,27.294246983355066
2001-01-24,106.5976563,109.33079200370032,95.168437505,81.00608300629968,28.32470899740065
2001-01-25,105.903125,110.45850784254151,96.1383984425,81.8182890424585,28.640218800083005
2001-01-29,103.8070313,111.18563966489914,96.87128906999999,82.55693847510084,28.628701189798306
2001-01-30,107.7382813,112.29211340712908,97.8718359475,83.45155848787093,28.840554919258153
2001-01-31,106.0414063,112.98647197177196,98.703476575,84.42048117822803,28.565990793543932
2001-02-01,105.4984375,113.21560294375568,99.5841797,85.95275645624433,27.262846487511354
2001-02-02,107.190625,114.05773149594017,100.17996095,86.30219040405981,27.75554109188036
2001-02-05,104.25,114.40036764406364,100.406914075,86.41346050593637,27.986907138127265
2001-02-06,104.4757813,114.68888669958416,100.9376172025,87.18634770541583,27.502538994168333
2001-02-07,101.4,114.55232287822875,101.38011720249999,88.20791152677123,26.344411351457524
2001-02-08,102.1335938,113.7604097676288,102.0605468925,90.3606840173712,23.399725750257602
2001-02-09,100.0960938,111.97509972473846,102.73609377,93.49708781526154,18.47801190947692
2001-02-12,99.62890625,110.6369890448198,103.187890645,95.73879224518019,14.898196799639607
2001-02-13,99.7375,110.3004447513106,103.35332033249999,96.40619591368939,13.894248837621205
2001-02-14,99.4046875,109.70225450719875,103.5580078325,97.41376115780125,12.288493349397498
2001-02-15,101.5171875,109.46155835748826,103.7105078325,97.95945730751174,11.502101049976517
2001-02-16,97.72109375,109.76137048521753,103.57601564500001,97.3906608047825,12.370709680435027
2001-02-19,98.51640625,109.67992172464342,103.2058203325,96.73171894035657,12.948202784286849
2001-02-20,97.9890625,109.38403448674104,102.7590234575,96.13401242825897,13.250022058482074
2001-02-21,92.375,110.04767112997024,102.10109376749999,94.15451640502974,15.893154724940501
2001-02-22,90.6921875,110.45083112336962,101.3058203275,92.16080953163038,18.290021591739247
2001-02-23,87.47734375,111.1486469926118,100.38453126499999,89.62041553738818,21.52823145522362
2001-02-26,89.359375,111.35801560749749,99.66214844999999,87.96628129250249,23.391734314995006
2001-02-27,88.98984375,110.6972142088151,98.72472657249999,86.75223893618488,23.944975272630217
2001-02-28,97.7875,109.78103230527717,98.3120312575,86.84303020972283,22.93800209555434
2001-03-01,88.7921875,109.1731732805184,97.4767187575,85.78026423448159,23.392909046036806
2001-03-02,77.18515625,109.91015761262821,95.97644532000001,82.04273302737181,27.8674245852564
2001-03-05,75.2296875,110.69604588495943,94.525429695,78.35481350504057,32.341232379918864
2001-03-07,81.12265625,109.87206294423606,93.35777344249999,76.84348394076392,33.028579003472146
2001-03-08,79.90078125,109.38147825671899,92.28281250500001,75.18414675328103,34.197331503437965
2001-03-09,75.2734375,108.9744981908964,90.93980469,72.90511118910361,36.06938700179279
2001-03-12,69.56875,109.26142145309731,89.4134375,69.56545354690269,39.695967906194625
2001-03-13,66.9234375,109.3929184393814,87.7781640625,66.16340968561859,43.229508753762815
2001-03-14,73.57578125,108.20362637242732,86.470078125,64.73652987757268,43.467096494854644
2001-03-15,76.23046875,106.60797960403504,85.3113671875,64.01475477096496,42.59322483307008
2001-03-16,73.346875,104.39769924869647,83.9028515625,63.40800387630354,40.98969537239293
2001-03-19,69.59140625,102.85883987790072,82.4963671875,62.133894497099284,40.72494538080144
2001-03-20,68.11171875,100.83642435023162,80.9761328125,61.115841274768364,39.72058307546326
2001-03-21,70.16015625,98.29225014820085,79.5846875,60.87712485179915,37.4151252964017
2001-03-22,67.5359375,96.77098846909549,78.34273437499999,59.9144802809045,36.856508188190986
2001-03-23,65.94375,95.3648690211261,77.1053125,58.845755978873896,36.5191130422522
2001-03-26,67.35546875,94.16890898051174,76.09921875,58.02952851948827,36.13938046102348
2001-03-27,72.71015625,92.26666044678349,75.2667578125,58.26685517821652,33.99980526856697
2001-03-28,73.68125,90.23066625627003,74.501328125,58.771989993729974,31.458676262540052
2001-03-29,68.925,84.5051499501103,73.058203125,61.61125629988972,22.893893650220576
2001-03-30,63.7953125,81.31631173200888,71.808359375,62.300407017991105,19.01590471401778
2001-04-02,63.97734375,80.91470117930939,71.14796874999999,61.38123632069059,19.5334648586188
2001-04-03,63.6421875,80.68435386191328,70.56859375,60.45283363808672,20.231520223826557
2001-04-04,61.13984375,79.23336661893265,69.569453125,59.90553963106735,19.3278269878653
2001-04-06,62.63671875,77.53243575870691,68.70625,59.880064241293084,17.652371517413826
2001-04-09,61.89453125,76.79550914805047,68.0373046875,59.279100226949524,17.516408921100947
2001-04-10,60.24609375,76.95611208085484,67.571171875,58.18623166914518,18.769880411709657
2001-04-11,50.60703125,78.82896340903667,66.7553515625,54.681739715963324,24.14722369307335
2001-04-12,44.52890625,80.50500250220801,65.3030078125,50.10101312279198,30.403989379416032
2001-04-16,48.01484375,80.0323575963212,63.89222656249999,47.75209552867878,32.280262067642425
2001-04-17,47.6484375,79.64499055106083,62.60730468749999,45.56961882393915,34.07537172712168
2001-04-18,55.271875,78.89672304812589,61.89132812500001,44.885933201874124,34.01078984625177
2001-04-19,59.3359375,78.2335274483325,61.4525390625,44.67155067666751,33.56197677166499
2001-04-20,60.14921875,77.22901872636173,60.95199218749999,44.67496564863825,32.55405307772348
2001-04-23,57.89375,76.49505043233111,60.469882812499996,44.44471519266888,32.05033523966223
2001-04-24,60.34765625,76.00688724488553,60.190078125,44.373269005114466,31.633618239771067
2001-04-25,59.603125,75.25569184118208,59.802460937499994,44.3492300338179,30.90646180736418
2001-04-26,57.05625,73.25827513940207,59.019765625000005,44.78125611059793,28.477019028804143
2001-04-27,50.5703125,70.78275166399536,57.86421875,44.945685836004635,25.83706582799072
2001-04-30,58.246875,69.1609130218131,57.330312500000005,45.49971197818691,23.661201043626193
