Date,Close,MACD,MACD_Signal,MACD_Histogram
2000-05-08,118.0125,-6.16246342905373,-6.830532646621963,0.6680692175682328
2000-05-09,123.828125,-5.84706535641304,-6.633839188580178,0.786773832167138
2000-05-10,120.3125,-5.81377409885792,-6.469826170635727,0.6560520717778076
2000-05-11,112.34375,-6.357121129561392,-6.447285162420861,0.09016403285946861
2000-05-12,106.71875,-7.159092494020683,-6.589646628740826,-0.5694458652798575
2000-05-15,108.90625,-7.53133111296718,-6.777983525586097,-0.7533475873810831
2000-05-16,108.28125,-7.7870014712532765,-6.979787114719533,-0.8072143565337431
2000-05-17,109.2695313,-7.819734993314981,-7.147776690438623,-0.6719583028763578
2000-05-18,108.34375,-7.830118625775697,-7.2842450775060374,-0.5458735482696593
2000-05-19,100.890625,-8.343573111313006,-7.496110684267431,-0.8474624270455751
2000-05-22,91.625,-9.389906989026699,-7.874869945219285,-1.5150370438074132
2000-05-23,96.5625,-9.708802112716612,-8.241656378718751,-1.4671457339978602
2000-05-24,94.140625,-10.041205105776044,-8.60156612413021,-1.4396389816458335
2000-05-25,94.18515625,-10.183652762950516,-8.917983451894273,-1.265669311056243
2000-05-26,93.59375,-10.226381736372659,-9.179663108789951,-1.0467186275827078
2000-05-29,91.81328125,-10.285350584650729,-9.400800603962107,-0.8845499806886217
2000-05-30,97.8984375,-9.728913706980833,-9.466423224565853,-0.2624904824149805
2000-05-31,109.21875,-8.279043205023157,-9.228947220657314,0.9499040156341572
2000-06-01,108.85625,-7.077674085768308,-8.798692593679514,1.7210185079112055
2000-06-02,117.578125,-5.360011111015723,-8.110956297146755,2.750945186131032
2000-06-05,125.1289063,-3.3508394902150798,-7.15893293576042,3.8080934455453406
2000-06-06,124.8070313,-1.7641926136309394,-6.079984871334524,4.315792257703585
2000-06-07,121.0226563,-0.802875914157525,-5.024563079899125,4.2216871657416
2000-06-08,123.5757813,0.16311011436617662,-3.9870284410460655,4.1501385554122425
2000-06-09,122.8148438,0.8573764032167475,-3.018147472193503,3.8755238754102503
2000-06-12,121.3429688,1.2741320266385117,-2.1596915724271,3.4338235990656116
2000-06-13,121.9203125,1.6321858498135242,-1.4013160879789752,3.0335019377924994
2000-06-14,122.5992188,1.9482697084285547,-0.7313989286974691,2.679668637126024
2000-06-15,129.63125,2.7346710072473996,-0.038184941508495385,2.772855948755895
2000-06-16,131.7140625,3.4857833239032345,0.6666087115738507,2.819174612329384
2000-06-19,133.9125,4.209911539814158,1.3752692772219122,2.8346422625922454
2000-06-20,137.103125,4.983795053250773,2.096974432427684,2.886820620823089
2000-06-21,131.8632813,5.115325430407665,2.7006446320236805,2.414680798383985
2000-06-22,132.8953125,5.242409264015961,3.2089975584221366,2.033411705593825
2000-06-23,128.1601563,4.904500556284404,3.5480981579945903,1.3564023982898137
2000-06-26,126.396875,4.443204905995742,3.7271195075948205,0.7160853984009217
2000-06-27,127.4710938,4.1168487890345915,3.8050653638827745,0.311783425151817
2000-06-28,128.8609375,3.92511174139797,3.829074639385814,0.09603710201215598
2000-06-29,130.4835938,3.8596024574502223,3.835180202998696,0.02442225445152646
2000-06-30,129.9820313,3.7242827625344717,3.813000714905851,-0.08871795237137947
2000-07-03,135.2570313,3.9966188105345566,3.8497243340315928,0.14689447650296383
2000-07-04,136.3835938,4.254310229217964,3.930641513068867,0.323668716149097
2000-07-05,133.8125,4.202621547796497,3.985037520014393,0.21758402778210373
2000-07-06,132.0976563,3.9774349461381178,3.9835170052391384,-0.006082059101020665
2000-07-07,132.5476563,3.791577238899947,3.9451290519713007,-0.15355181307135357
2000-07-10,130.1007813,3.4075610609908296,3.8376154537752067,-0.4300543927843772
2000-07-11,129.3375,3.0069725437003,3.6714868717602256,-0.6645143280599255
2000-07-12,131.1296875,2.801820172105721,3.4975535318293245,-0.6957333597236035
2000-07-13,124.4453125,2.0759321867013654,3.213229262803733,-1.1372970761023677
2000-07-14,120.809375,1.1935128854677401,2.809285987336535,-1.6157731018687946
2000-07-17,119.5414063,0.3874089453506002,2.324910578939348,-1.9375016335887478
2000-07-18,116.8148438,-0.4660724487053045,1.7667139734104176,-2.232786422115722
2000-07-19,114.0070313,-1.3534281283934888,1.1426855530496363,-2.4961136814431253
2000-07-20,114.7039063,-1.9776349642928324,0.5186214495811425,-2.496256413873975
2000-07-21,113.5484375,-2.5363229027975223,-0.09236742089459049,-2.4439554819029317
2000-07-24,106.171875,-3.5335811406254436,-0.7806101648407611,-2.7529709757846828
2000-07-25,112.2101563,-3.7929538313381954,-1.383078898140248,-2.4098749331979477
2000-07-26,103.2539063,-4.667400197778818,-2.0399431580679623,-2.6274570397108556
2000-07-27,105.9671875,-5.0828739196593204,-2.648529310386234,-2.4343446092730865
2000-07-28,108.6570313,-5.135888596122285,-3.146001167533444,-1.9898874285888413
2000-07-31,106.2648438,-5.309725438409529,-3.5787460217086613,-1.730979416700868
2000-08-01,106.0125,-5.405542692755262,-3.9441053559179817,-1.46143733683728
2000-08-02,103.8578125,-5.590895468179937,-4.273463378370373,-1.3174320898095644
2000-08-03,100.8101563,-5.915518844160189,-4.601874471528336,-1.3136443726318534
2000-08-04,98.25,-6.306669070422089,-4.9428333913070865,-1.3638356791150024
2000-08-07,101.5625,-6.277009913556938,-5.209668695757057,-1.0673412177998811
2000-08-08,117.4023438,-4.918662522696124,-5.15146746114487,0.23280493844874606
2000-08-09,118.6101563,-3.7020273871476803,-4.8615794463454325,1.1595520591977522
2000-08-10,113.903125,-3.082124551180698,-4.505688467312486,1.423563916131788
2000-08-11,113.3664063,-2.604136931534981,-4.125378160156985,1.5212412286220038
2000-08-14,114.0335938,-2.1467454981198415,-3.7296516277495564,1.5829061296297149
2000-08-16,121.0820313,-1.2016575317903744,-3.2240528085577203,2.022395276767346
2000-08-17,117.6671875,-0.7199190860132632,-2.723226064048829,2.0033069780355657
2000-08-18,124.4789063,0.20910050182935436,-2.1367607508731923,2.3458612527025466
2000-08-21,124.671875,0.9499754541068484,-1.5194135098771842,2.4693889639840325
2000-08-22,129.8523438,1.9328638770694795,-0.8289580324878516,2.761821909557331
2000-08-23,125.29375,2.3172577072872826,-0.19971488453282477,2.5169725918201076
2000-08-24,128.2210938,2.8255337724745857,0.4053348468686574,2.4201989256059284
2000-08-25,126.2382813,3.0333828688751794,0.9309444512699618,2.1024384176052173
2000-08-28,121.5734375,2.7895348450423114,1.3026625300244317,1.4868723150178798
2000-08-29,122.5601563,2.6454088634633735,1.57121179671222,1.0741970667511533
2000-08-30,122.2828125,2.4802182458335835,1.7530130865364928,0.7272051592970907
2000-08-31,130.8304688,3.004395122097037,2.0032894936486016,1.0011056284484354
2000-09-04,134.2007813,3.6496937274647365,2.332570340411829,1.3171233870529075
2000-09-05,133.3882813,4.048862791756065,2.6758288306806763,1.3730339610753886
2000-09-06,130.6320313,4.095589405753472,2.9597809456952358,1.1358084600582363
2000-09-07,130.5515625,4.079106029190143,3.183645962394217,0.895460066795926
2000-09-08,133.6765625,4.268993913316422,3.400715552578658,0.8682783607377638
2000-09-11,135.7539063,4.53483100414681,3.6275386428922882,0.9072923612545214
2000-09-12,138.234375,4.889301088368356,3.879891131987502,1.0094099563808538
2000-09-13,135.7351563,4.911933410896694,4.086299587769341,0.8256338231273528
2000-09-14,133.8484375,4.723181355773363,4.213675941370146,0.5095054144032174
2000-09-15,132.9359375,4.448681240155125,4.260677001127141,0.18800423902798347
2000-09-18,124.8320313,3.536454373045018,4.115832475510717,-0.5793781024656992
2000-09-19,120.5523438,2.4400456666419927,3.7806751137369723,-1.3406294470949796
2000-09-20,121.959375,1.6654710132876005,3.357634293647098,-1.6921632803594977
2000-09-21,117.6148438,0.6930585137844503,2.8247191376745686,-2.1316606238901183
2000-09-22,109.66875,-0.7105776623366609,2.117659777672323,-2.828237440008984
2000-09-25,118.4414063,-1.1023818258237128,1.473651456973116,-2.576033282796829
2000-09-26,113.85625,-1.7625555980620078,0.8264100459660912,-2.5889656440280993
2000-09-27,116.5164063,-2.0474934572451673,0.2516293453238395,-2.299122802569007
2000-09-28,114.9585938,-2.3716720539585197,-0.27303093453263233,-2.098641119425887
2000-09-29,114.74375,-2.615769069002212,-0.7415785614265483,-1.8741905075756637
2000-10-03,118.3757813,-2.4874691443897063,-1.09075667801918,-1.3967124663705264
2000-10-04,118.79375,-2.3252598012387153,-1.3376573026630871,-0.9876024985756282
2000-10-05,116.9820313,-2.3161985904937694,-1.5333655602292238,-0.7828330302645456
2000-10-06,115.4632813,-2.403857771927278,-1.7074640025688348,-0.6963937693584432
2000-10-09,115.6023438,-2.434048922373165,-1.852780986529701,-0.5812679358434643
2000-10-10,113.8859375,-2.566885808649886,-1.995601950953738,-0.5712838576961479
2000-10-11,106.2578125,-3.2502194282837706,-2.246525446419745,-1.0036939818640258
2000-10-12,106.0898438,-3.76195444619313,-2.549611246374422,-1.212343199818708
2000-10-13,101.2460938,-4.506411175937586,-2.9409712322870547,-1.5654399436505315
2000-10-16,102.0492188,-4.974252930854888,-3.347627572000621,-1.626625358854267
2000-10-17,100.7953125,-5.384135686635062,-3.7549291949275094,-1.6292064917075528
2000-10-18,97.5203125,-5.905164789464138,-4.184976313834835,-1.7201884756293024
2000-10-19,104.340625,-5.702012635960244,-4.488383578259917,-1.2136290577003273
2000-10-20,110.9289063,-4.952306740924882,-4.58116821079291,-0.3711385301319723
2000-10-23,107.9195313,-4.548557885943623,-4.574646145823053,0.026088259879429643
2000-10-24,110.7453125,-3.954976574651255,-4.450712231588693,0.4957356569374385
2000-10-25,113.2242188,-3.247101522503087,-4.209990089771573,0.9628885672684859
2000-10-26,111.7125,-2.7760875081704626,-3.9232095734513512,1.1471220652808887
2000-10-27,112.5117188,-2.311667763514734,-3.600901211464028,1.289233447949294
2000-10-30,111.0085938,-2.0413697554395753,-3.2889949202591375,1.2476251648195622
2000-10-31,112.021875,-1.7255027900765327,-2.976296494222617,1.2507937041460844
2000-11-01,113.9570313,-1.3039933797199978,-2.6418358713220935,1.3378424916020957
2000-11-02,115.6007813,-0.8277652846575165,-2.279021753989178,1.4512564693316614
2000-11-03,118.41875,-0.22042365821646115,-1.8673021348346346,1.6468784766181734
2000-11-06,118.6203125,0.27400480874693756,-1.4390407461183203,1.713045554865258
2000-11-07,120.26875,0.7897542651000578,-0.9932817438746449,1.7830360089747026
2000-11-08,124.9484375,1.5581398304468053,-0.4829974290103549,2.04113725945716
2000-11-09,123.859375,2.0555179533772048,0.024705647467157033,2.0308123059100476
2000-11-10,122.3640625,2.302492773868238,0.48026307274737323,1.8222297011208646
2000-11-13,115.1804688,1.8967021212743873,0.7635508824527761,1.1331512388216112
2000-11-14,119.6625,1.9147010832447506,0.9937809226111711,0.9209201606335795
2000-11-15,118.7515625,1.834315499794215,1.16188783804778,0.6724276617464351
2000-11-16,117.73125,1.669039011338171,1.2633180727058582,0.40572093863231284
2000-11-17,119.33125,1.6481638250966597,1.3402872231840186,0.3078766019126411
2000-11-20,120.0320313,1.6689289102340013,1.4060155605940152,0.262913349639986
2000-11-21,119.9,1.6556463073047354,1.4559417099361593,0.19970459736857604
2000-11-22,115.875,1.3052893242997214,1.4258112328088717,-0.12052190850915023
2000-11-23,116.2140625,1.0429657413265545,1.3492421345124084,-0.30627639318585387
2000-11-24,116.284375,0.8311648915176448,1.2456266859134557,-0.4144617943958109
2000-11-27,118.5554688,0.8369219659805509,1.1638857419268747,-0.32696377594632375
2000-11-28,116.615625,0.6771495477850351,1.0665385030985068,-0.38938895531347173
2000-11-29,115.6992188,0.47115129480809514,0.9474610614404246,-0.4763097666323295
2000-11-30,111.8546875,-0.002298850912382022,0.7575090789698633,-0.7598079298822453
2000-12-01,113.5117188,-0.24102454398781958,0.5578023543783268,-0.7988268983661464
2000-12-04,112.4320313,-0.5114425423348194,0.34395337503569756,-0.855395917370517
2000-12-05,112.2882813,-0.7289473268820785,0.12937323465214237,-0.8583205615342209
2000-12-06,113.9898438,-0.7553127868335423,-0.04756396964499458,-0.7077488171885478
2000-12-07,113.69375,-0.7909819513330376,-0.1962475659826032,-0.5947343853504344
2000-12-08,115.4390625,-0.6706866306265624,-0.29113537891139507,-0.37955125171516735
2000-12-11,116.784375,-0.46147663143342754,-0.3252036294158016,-0.13627300201762593
2000-12-12,116.5539063,-0.3106916379751823,-0.3223012311276778,0.01160959315249549
2000-12-13,119.1140625,0.015214382973283591,-0.2547981083074855,0.2700124912807691
2000-12-14,117.6851563,0.15639365542040196,-0.17255975556190803,0.32895341098231
2000-12-15,112.1179688,-0.17888419272409806,-0.17382464299434605,-0.005059549729752005
2000-12-18,111.0,-0.5287103974786334,-0.24480179389120352,-0.28390860358742986
2000-12-19,107.896875,-1.0443083026569298,-0.4047030956443488,-0.639605207012581
2000-12-20,103.4851563,-1.7882978021253422,-0.6814220369405475,-1.1068757651847947
2000-12-21,98.0796875,-2.7820215843056815,-1.1015419464135743,-1.6804796378921072
2000-12-22,90.56875,-4.128039258842364,-1.7068414088993324,-2.4211978499430313
2000-12-26,86.734375,-5.441444396911379,-2.4537620065017416,-2.9876823904096375
2000-12-27,86.0171875,-6.4656662925847,-3.256142863718334,-3.2095234288663663
2000-12-28,86.50390625,-7.15560997104572,-4.036036285183812,-3.1195736858619085
2000-12-29,89.14921875,-7.403596642534595,-4.709548356653968,-2.6940482858806263
2001-01-01,87.72734375,-7.626942648487017,-5.293027215020579,-2.333915433466438
2001-01-02,89.40859375,-7.580895301031106,-5.750600832222685,-1.8302944688084208
2001-01-03,87.884375,-7.580016449878684,-6.1164839557538855,-1.4635324941247987
2001-01-04,95.275,-6.903380410373174,-6.2738632466777435,-0.6295171636954304
2001-01-05,99.7109375,-5.940717497252066,-6.207234096792609,0.26651659954054274
2001-01-08,93.86171875,-5.5853982776016124,-6.082866932954411,0.4974686553527983
2001-01-09,92.55,-5.3480015439426865,-5.935893855152067,0.5878923112093801
2001-01-10,88.525,-5.422143686586637,-5.833143821438981,0.411000134852344
2001-01-11,86.58515625,-5.573186819010402,-5.781152420953266,0.2079656019428633
2001-01-12,90.59296875,-5.308301816561666,-5.686582300074946,0.37828048351327936
2001-01-15,96.42890625,-4.574732491947287,-5.464212338449414,0.8894798465021267
2001-01-16,95.3109375,-4.03704767930698,-5.178779406620928,1.1417317273139478
2001-01-17,98.4671875,-3.3179977813203436,-4.8066230815608115,1.488625300240468
2001-01-18,100.4109375,-2.5617706785522216,-4.357652600959094,1.7958819224068723
2001-01-19,105.9203125,-1.5005967868843157,-3.7862414381441387,2.285644651259823
2001-01-22,106.925,-0.5719459112255691,-3.143382332760425,2.5714364215348557
2001-01-23,105.5335938,0.05115209689709843,-2.5044754468289203,2.5556275437260187
2001-01-24,106.5976563,0.6236338457464967,-1.878853588313837,2.502487434060334
2001-01-25,105.903125,1.0096482877710145,-1.3011532130968668,2.310801500867881
2001-01-29,103.8070313,1.1333655379295777,-0.8142494628915781,1.947615000821156
2001-01-30,107.7382813,1.5309831494449213,-0.3452029404242782,1.8761860898691995
2001-01-31,106.0414063,1.6896965698692554,0.061776961634428584,1.6279196082348268
2001-02-01,105.4984375,1.7514751394909496,0.3997165972057328,1.3517585422852167
2001-02-02,107.190625,1.914906638317163,0.7027546054280189,1.212152032889144
2001-02-05,104.25,1.786549189952325,0.9195135223328802,0.8670356676194447
2001-02-06,104.4757813,1.6836357464761278,1.0723379671615298,0.6112977793145979
2001-02-07,101.4,1.3384573523397876,1.1255618441971815,0.21289550814260605
2001-02-08,102.1335938,1.1112856674484561,1.1227066088474364,-0.011420941398980311
2001-02-09,100.0960938,0.7581023169786505,1.0497857504736792,-0.2916834334950287
2001-02-12,99.62890625,0.43548384960796227,0.9269253703005358,-0.4914415206925735
2001-02-13,99.7375,0.18642006349580242,0.7788243089395892,-0.5924042454437868
2001-02-14,99.4046875,-0.037388971931065385,0.6155816527654583,-0.6529706246965237
2001-02-15,101.5171875,-0.0437933276423621,0.48370665668389423,-0.5274999843262563
2001-02-16,97.72109375,-0.3511342094373333,0.3167384834596487,-0.667872692896982
2001-02-19,98.51640625,-0.5244830859497966,0.14849416957775963,-0.6729772555275563
2001-02-20,97.9890625,-0.6963880252578463,-0.02048226938936154,-0.6759057558684847
2001-02-21,92.375,-1.2709807779891378,-0.27058197110931675,-1.000398806879821
2001-02-22,90.6921875,-1.840917626676159,-0.5846491022226853,-1.256268524453474
2001-02-23,87.47734375,-2.5229249995600043,-0.9723042816901492,-1.550620717869855
2001-02-26,89.359375,-2.878376431311608,-1.353518711614441,-1.524857719697167
2001-02-27,88.98984375,-3.153540286030818,-1.7135230264977164,-1.4400172595331018
2001-02-28,97.7875,-2.6313793854714618,-1.8970942982924655,-0.7342850871789963
2001-03-01,88.7921875,-2.909866521666018,-2.099648742967176,-0.810217778698842
2001-03-02,77.18515625,-4.020810599634231,-2.483881114300587,-1.5369294853336442
2001-03-05,75.2296875,-5.0013789872203205,-2.987380688884534,-2.0139982983357867
2001-03-07,81.12265625,-5.242540427782416,-3.4384126366641103,-1.8041277911183053
2001-03-08,79.90078125,-5.469212035883416,-3.844572516507972,-1.6246395193754442
2001-03-09,75.2734375,-5.95360938370176,-4.266379889946729,-1.687229493755031
2001-03-12,69.56875,-6.720350361238047,-4.757173984204993,-1.9631763770330544
2001-03-13,66.9234375,-7.455510239806486,-5.296841235325292,-2.158669004481194
2001-03-14,73.57578125,-7.415855825695658,-5.720644153399366,-1.695211672296292
2001-03-15,76.23046875,-7.088506432011144,-5.994216609121723,-1.0942898228894213
2001-03-16,73.346875,-6.981285679899216,-6.191630423277221,-0.7896552566219945
2001-03-19,69.59140625,-7.117303558673086,-6.376765050356394,-0.7405385083166918
2001-03-20,68.11171875,-7.260799149636384,-6.553571870212393,-0.7072272794239911
2001-03-21,70.16015625,-7.127072200680146,-6.668271936305944,-0.4588002643742026
2001-03-22,67.5359375,-7.1504195660200764,-6.7647014622487704,-0.385718103771306
2001-03-23,65.94375,-7.214237506773358,-6.854608671153689,-0.3596288356196693
2001-03-26,67.35546875,-7.069408044323367,-6.897568545787625,-0.17183949853574276
2001-03-27,72.71015625,-6.448220054719272,-6.807698847573954,0.35947879285468254
2001-03-28,73.68125,-5.810584150559734,-6.608275908171111,0.7976917576113767
2001-03-29,68.925,-5.624210332194721,-6.411462792975833,0.7872524607811116
2001-03-30,63.7953125,-5.823303234248414,-6.293830881230349,0.4705276469819353
2001-04-02,63.97734375,-5.898404260253471,-6.2147455570349734,0.316341296781502
2001-04-03,63.6421875,-5.9167619243855825,-6.155148830505096,0.23838690611951385
2001-04-04,61.13984375,-6.063334388598676,-6.136785942123813,0.07345155352513721
2001-04-06,62.63671875,-5.989663705134859,-6.107361494726023,0.11769778959116373
2001-04-09,61.89453125,-5.922892073302705,-6.07046761044136,0.14757553713865512
2001-04-10,60.24609375,-5.934580058923643,-6.043290100137818,0.1087100412141746
2001-04-11,50.60703125,-6.645034833311286,-6.163639046772512,-0.4813957865387737
2001-04-12,44.52890625,-7.610796723976122,-6.453070582213234,-1.157726141762888
2001-04-16,48.01484375,-8.00263456738616,-6.76298337924782,-1.2396511881383399
2001-04-17,47.6484375,-8.247660902623245,-7.059918883922905,-1.18774201870034
2001-04-18,55.271875,-7.737505200571114,-7.195436147252547,-0.542069053318567
2001-04-19,59.3359375,-6.925435146820064,-7.141435947166051,0.216000800345987
2001-04-20,60.14921875,-6.145398450612603,-6.942228447855362,0.7968299972427584
2001-04-23,57.89375,-5.644148991183826,-6.682612556521055,1.0384635653372287
2001-04-24,60.34765625,-4.991358186888526,-6.344361682594549,1.353003495706023
2001-04-25,59.603125,-4.482423631535937,-5.971974072382827,1.48955044084689
2001-04-26,57.05625,-4.235773496925944,-5.6247339572914505,1.3889604603655066
2001-04-27,50.5703125,-4.511654890072805,-5.402118143847722,0.8904632537749171
2001-04-30,58.246875,-4.064011054047427,-5.134496725887663,1.0704856718402365
2001-05-02,61.2984375,-3.4235499454344165,-4.792307369797014,1.368757424362598
2001-05-03,59.3875,-3.0351888210745415,-4.4408836600525206,1.405694838977979
2001-05-04,59.5859375,-2.680498466421369,-4.088806621326291,1.4083081549049217
2001-05-07,62.48671875,-2.140658818571488,-3.6991770607753303,1.5585182422038422
2001-05-08,61.97578125,-1.734071102238147,-3.3061558690678936,1.5720847668297466
2001-05-09,60.27109375,-1.5317444458261136,-2.9512735844195377,1.4195291385934241
2001-05-10,60.00078125,-1.3773340233286362,-2.636485672201357,1.259151648872721
2001-05-11,60.975,-1.162945626519182,-2.3417776630649225,1.1788320365457405
2001-05-14,60.87109375,-0.9900133854118423,-2.0714248075343065,1.0814114221224642
2001-05-15,61.06171875,-0.8280364057931351,-1.8227471271860725,0.9947107213929374
2001-05-16,59.33515625,-0.8294265339460765,-1.6240830085380735,0.7946564745919971
2001-05-17,61.078125,-0.6820232692915909,-1.435671060688777,0.7536477913971862
2001-05-18,61.59453125,-0.5175692355105355,-1.2520506956531288,0.7344814601425933
2001-05-21,61.7265625,-0.37229285023465764,-1.0760991265694346,0.703806276334777
2001-05-22,62.015625,-0.23117055008707155,-0.9071134112729621,0.6759428611858905
2001-05-23,66.14296875,0.211276571681978,-0.6834354146819741,0.8947119863639521
2001-05-24,65.06796875,0.46976048108300716,-0.4527962355289779,0.922556716611985
