Date,Day,Open,High,Low,Close,Volume,Overnight,Intraday,Previous day,Unnamed: 10,No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x),MA_20,MA_50,MA_100,MA_200,Golden_Cross,Death_Cross,RSI_14,MACD,MACD_Signal,MACD_Histogram,MACD_Bullish_Cross,MACD_Bearish_Cross,BB_Middle,BB_Upper,BB_Lower,BB_Width,H-L,H-PC,L-PC,TR,ATR_14,ATR_Percent,Volume_MA_20,Volume_Ratio,Daily_Return,Cumulative_Return,Running_Max,Drawdown,Week,Month,Year,Return_Sign,Streak,Rolling_30D,Rolling_90D,Rolling_365D
2007-12-03,Monday,352.89,364.04,352.89,363.07,466.45,,,,,14245.0,135.88,426238.84,31.1,35.3,19603.41,6.23,6.53,20.18,20.11,3.64,3.75,346.19449999999995,328.0134,281.41020000000003,236.3877,0,0,65.37774508773774,8.166508009255892,8.558741074964948,-0.39223306570905514,0,0,346.19449999999995,365.65340511878327,326.7355948812166,11.241602693736223,11.150000000000034,11.060000000000002,0.09000000000003183,11.150000000000034,12.077142857142857,3.3263951461544212,787.229,0.5925213629071083,2.858518896254747,14.294094488188957,14.294094488188957,0.0,2007-12-03/2007-12-09,2007-12,2007,1,3,21.52970711297073,51.06515769326791,134.7384754638913
2007-12-04,Tuesday,363.05,366.51,352.52,354.61,630.22,,,,,14105.0,182.07,416303.15,30.38,34.48,19529.5,6.08,6.38,19.73,19.67,3.55,3.66,347.4845,329.2694,282.7665,237.2827,0,0,48.166228564275876,7.931387138796708,8.4332702877313,-0.5018831489345921,0,0,347.4845,365.45465358868034,329.5143464113197,10.342995781786133,13.990000000000009,3.4399999999999977,10.550000000000011,13.990000000000009,11.272142857142857,3.1787436499655555,781.441,0.8064844306863858,-2.3301291761919085,13.961023622047227,14.294094488188957,-2.3301291761919067,2007-12-03/2007-12-09,2007-12,2007,-1,-1,10.082885791450668,53.43775691229293,130.02724442138023
2007-12-05,Wednesday,354.5,361.79,354.5,359.43,323.74,,,,,10369.0,93.87,421965.12,30.79,34.95,19738.07,6.17,6.47,19.99,19.92,3.6,3.71,348.352,330.51559999999995,284.161,238.2041,0,0,52.326283987915424,8.041290876883636,8.354874405561768,-0.3135835286781319,0,0,348.352,366.8897891147763,329.81421088522364,10.64313631888224,7.2900000000000205,7.180000000000007,0.11000000000001364,7.2900000000000205,11.271428571428572,3.135917583793387,757.2505,0.4275203515877507,1.3592397281520618,14.150787401574787,14.294094488188957,-1.0025614895199069,2007-12-03/2007-12-09,2007-12,2007,1,1,11.24075392281274,57.0935314685316,130.19725887024492
2007-12-06,Thursday,359.7,365.89,354.87,355.93,530.88,,,,,11370.0,153.9,417858.56,30.49,34.61,19795.87,6.11,6.41,19.8,19.74,3.57,3.67,349.168,331.884,285.4576,239.1132,0,0,49.91837686567165,7.756556872514409,8.235210898952296,-0.4786540264378871,0,0,349.168,367.52138557612807,330.81461442387194,10.512638945222966,11.019999999999982,6.4599999999999795,4.560000000000002,11.019999999999982,10.979285714285712,3.0846755581956318,727.504,0.7297279465130089,-0.9737640152463589,14.012992125984237,14.294094488188957,-1.9665629217505995,2007-12-03/2007-12-09,2007-12,2007,-1,-1,9.378937340585725,51.905595151722125,128.1163878741269
2007-12-07,Friday,355.86,360.94,347.44,351.86,642.05,,,,,16111.0,182.3,413076.05,30.14,34.21,19966.0,6.04,6.33,19.59,19.53,3.52,3.63,349.82399999999996,333.1754,286.7226,239.99720000000002,0,0,49.229530818767266,7.120408500173596,8.012250419196556,-0.8918419190229603,0,0,349.82399999999996,367.5346514487075,332.1133485512924,10.125463918260357,13.5,5.009999999999991,8.490000000000009,13.5,11.334285714285715,3.221248710932108,746.052,0.8605968484770498,-1.143483269182144,13.852755905511795,14.294094488188957,-3.0875588729445895,2007-12-03/2007-12-09,2007-12,2007,-1,-2,5.5495560355172335,58.0469837847551,122.0076976465394
2007-12-10,Monday,351.78,354.67,347.69,349.49,349.5,,,,,10680.0,98.8,410292.32,29.94,33.98,19930.68,6.0,6.29,19.47,19.41,3.5,3.61,350.7255,334.47880000000004,287.8693,240.86995,0,0,52.721674876847295,6.351797570274982,7.6801598494122425,-1.3283622791372602,0,0,350.7255,366.19390647733746,335.25709352266256,8.82080514666738,6.980000000000018,2.8100000000000023,4.170000000000016,6.980000000000018,10.967857142857143,3.138246342629873,710.1875,0.4921235589192995,-0.6735633490592807,13.759448818897623,14.294094488188957,-3.740325557055091,2007-12-10/2007-12-16,2007-12,2007,-1,-3,-0.17993830686616752,56.66577012730871,120.49842271293394
2007-12-11,Tuesday,349.42,358.34,349.42,356.45,390.97,,,,,12756.0,112.31,418469.09,30.54,34.66,20290.89,6.12,6.42,19.83,19.77,3.57,3.68,351.858,335.93839999999994,289.0973,241.78100000000003,0,0,62.1115687008611,6.232438037502334,7.390615487030261,-1.1581774495279271,0,0,351.858,365.2915504575486,338.4244495424514,7.635779466460117,8.919999999999959,8.849999999999966,0.06999999999999318,8.919999999999959,10.720714285714283,3.007634811534376,662.9449999999999,0.5897472641018486,1.991473289650636,14.03346456692912,14.294094488188957,-1.823339851819179,2007-12-10/2007-12-16,2007-12,2007,1,1,3.906136131759297,59.821548670582494,121.31503787408451
2007-12-12,Wednesday,352.89,360.57,352.34,357.46,312.62,,,,,11139.0,90.15,419653.81,30.62,34.75,20375.87,6.13,6.43,19.88,19.82,3.58,3.69,351.854,337.16020000000003,290.3058,242.69850000000002,0,0,62.19178082191781,6.148467599717435,7.142185909567695,-0.9937183098502604,0,0,351.854,365.2804725155677,338.4275274844323,7.631843046017778,8.230000000000018,4.1200000000000045,4.110000000000014,8.230000000000018,10.395714285714282,2.9082175028574615,582.5004999999999,0.5366862346040906,0.2833496984149253,14.073228346456679,14.294094488188957,-1.5451565813754586,2007-12-10/2007-12-16,2007-12,2007,1,2,3.7499274394845683,61.9884895998551,127.71053637406044
2007-12-13,Thursday,358.09,362.55,348.63,350.76,461.2,,,,,13782.0,132.42,411782.31,30.05,34.1,20104.39,6.02,6.31,19.53,19.47,3.51,3.62,351.613,338.17620000000005,291.4463,243.61364999999998,0,0,51.7196456487754,5.478137853877797,6.809376298429716,-1.3312384445519188,0,0,351.613,364.9304631692348,338.2955368307652,7.5750687086284225,13.920000000000016,5.090000000000032,8.829999999999984,13.920000000000016,10.383571428571429,2.9603065995471063,572.781,0.8051943063753861,-1.874335589996079,13.809448818897625,14.294094488188957,-3.3905307516456475,2007-12-10/2007-12-16,2007-12,2007,-1,-1,6.033857315598601,56.86940966010743,128.76149481510467
2007-12-14,Friday,351.63,358.96,348.6,357.73,531.24,,,,,17074.0,152.03,419966.35,30.65,34.78,20030.83,6.14,6.44,19.9,19.83,3.58,3.69,351.696,339.1796,292.6668,244.55615,0,0,50.51408732808121,5.446533205668686,6.53680767987751,-1.0902744742088242,0,0,351.696,365.15041019461574,338.2415898053843,7.651159066134228,10.359999999999957,8.199999999999989,2.159999999999968,10.359999999999957,10.367142857142856,2.898035629425224,566.434,0.9378674302743127,1.9871136959744629,14.083858267716524,14.294094488188957,-1.4707907566033582,2007-12-10/2007-12-16,2007-12,2007,1,1,6.5021286730775785,54.0279870828849,139.15630431875948
2007-12-17,Monday,359.07,359.07,342.14,343.91,676.88,,,,,17197.0,190.98,403750.9,29.46,33.44,19261.35,5.9,6.19,19.17,19.12,3.44,3.55,351.2315,340.07239999999996,293.7025,245.4601,0,0,45.224148236700564,4.257252832220843,6.0808967103461775,-1.8236438781253348,0,0,351.2315,365.10229518081553,337.36070481918443,7.898377668754398,16.930000000000007,1.339999999999975,15.590000000000032,16.930000000000007,11.037857142857145,3.2095191017583504,582.2345,1.162555636946969,-3.863248818941656,13.539763779527549,14.294094488188957,-5.277219269011429,2007-12-17/2007-12-23,2007-12,2007,-1,-1,4.272027166333214,50.784812346545216,124.33789954337931
2007-12-18,Tuesday,340.51,347.32,334.6,337.89,632.91,,,,,19225.0,174.27,396678.9,28.95,32.85,19079.64,5.8,6.08,18.86,18.81,3.38,3.49,350.8725,340.3904,294.77029999999996,246.36995000000002,0,0,45.704965567234495,2.796736837841763,5.4240647358452945,-2.6273278980035313,0,0,350.8725,365.74988640744925,335.99511359255075,8.48022367523773,12.71999999999997,3.409999999999968,9.310000000000002,12.71999999999997,11.029285714285711,3.2641645844167364,569.2505,1.111830380473974,-1.7504579686546062,13.302755905511798,14.294094488188957,-6.935301732448251,2007-12-17/2007-12-23,2007-12,2007,-1,-2,2.761473191204633,50.70246643771479,116.31882202304725
2007-12-19,Wednesday,342.6,344.22,328.62,334.91,1065.8,,,,,21414.0,289.79,393175.61,28.69,32.56,19091.96,5.75,6.03,18.7,18.66,3.35,3.46,350.76599999999996,340.60699999999997,295.8314,247.24005,0,0,41.39660022012963,1.3828654822702333,4.615824885130282,-3.2329594028600486,0,0,350.76599999999996,366.0842758408904,335.4477241591095,8.734185092563399,15.600000000000023,6.330000000000041,9.269999999999982,15.600000000000023,11.360714285714286,3.392169324807944,573.303,1.8590518451848324,-0.8819438278729663,13.18543307086613,14.294094488188957,-7.7560800947475235,2007-12-17/2007-12-23,2007-12,2007,-1,-3,-2.0960009354537124,47.88925196502702,115.77862251143665
2007-12-20,Thursday,339.63,341.01,333.71,336.14,925.15,,,,,15568.0,251.93,394621.99,28.8,32.68,19162.57,5.77,6.05,18.77,18.72,3.37,3.47,350.679,340.8176,296.8497,248.1225,0,0,39.341772151898695,0.3574920215543784,3.764158312415101,-3.4066662908607226,0,0,350.679,366.3217550407185,335.0362449592815,8.921409631439865,7.300000000000011,6.099999999999966,1.2000000000000455,7.300000000000011,11.279285714285717,3.355532133719794,566.347,1.633539155323503,0.36726284673493925,13.233858267716524,14.294094488188957,-7.417302448563593,2007-12-17/2007-12-23,2007-12,2007,1,1,-1.0217602544094317,48.19680804161914,110.58764565843902
2007-12-24,Monday,336.05,346.7,336.05,345.22,476.91,,,,,11535.0,131.91,405284.5,29.57,33.56,19854.12,5.92,6.21,19.24,19.19,3.46,3.56,350.534,341.3654,298.0756,249.0222,0,0,38.55622515707143,0.2743932472436086,3.066205299380803,-2.7918120521371943,0,0,350.534,366.3296468353827,334.7383531646173,9.012333659720703,10.649999999999977,10.560000000000002,0.08999999999997499,10.649999999999977,11.243571428571427,3.2569293287096417,548.2144999999999,0.8699332104495596,2.701255429285432,13.591338582677157,14.294094488188957,-4.9164073043764995,2007-12-24/2007-12-30,2007-12,2007,1,2,1.9129716006376585,60.313922169592374,122.50725104737383
2007-12-26,Wednesday,345.21,360.66,343.3,358.67,606.65,,,,,20254.0,173.99,421078.39,30.73,34.87,20192.52,6.15,6.46,19.95,19.88,3.59,3.7,350.61949999999996,341.94120000000004,299.43149999999997,249.99925,0,0,52.44637261990841,1.2790948542965452,2.7087832103639515,-1.4296883560674063,0,0,350.61949999999996,366.5792618700322,334.6597381299677,9.103750287723447,17.360000000000014,15.439999999999998,1.920000000000016,17.360000000000014,11.484285714285713,3.201908638661085,555.1215,1.0928238232531076,3.896066276577259,14.120866141732275,14.294094488188957,-1.2118875148042325,2007-12-24/2007-12-30,2007-12,2007,1,3,8.209135340614292,65.26286688476264,131.99870633893923
2007-12-27,Thursday,356.02,362.39,355.5,358.38,618.73,,,,,15013.0,179.47,420736.78,30.7,34.84,20216.72,6.15,6.45,19.93,19.87,3.59,3.7,350.9435,342.5503999999999,300.785,250.97640000000004,0,0,49.33078393881453,2.028543750371682,2.5727353183654977,-0.5441915679938156,0,0,350.9435,367.27156853568505,334.6154314643149,9.305240607496692,6.889999999999986,3.7199999999999704,3.170000000000016,6.889999999999986,11.455714285714281,3.1965272296764,565.1765,1.094755355185504,-0.08085426715365163,14.10944881889763,14.294094488188957,-1.291761919189064,2007-12-24/2007-12-30,2007-12,2007,-1,-1,7.363690832834102,61.5343009104842,129.46600076834432
2007-12-28,Friday,358.34,363.05,354.76,358.88,557.34,,,,,15652.0,161.73,421318.24,30.74,34.89,20206.95,6.16,6.46,19.96,19.89,3.59,3.7,351.6375,343.06559999999996,302.1671,251.9493,0,0,51.95493704440026,2.632487543588752,2.5846857634101488,0.04780178017860326,1,0,351.6375,368.0813936034892,335.1936063965108,9.35275310709989,8.29000000000002,4.670000000000016,3.6200000000000045,8.29000000000002,11.260714285714284,3.1377380421629195,563.952,0.9882755979232276,0.13951671410235011,14.129133858267709,14.294094488188957,-1.1540474288703864,2007-12-24/2007-12-30,2007-12,2007,1,1,0.3747832410359919,65.87169532261056,127.9761148519889
2007-12-31,Monday,358.84,365.13,356.0,356.74,532.55,,,,,8935.0,153.88,418803.43,22.39,34.68,20286.99,5.47,6.42,19.18,19.78,3.39,3.68,352.0255,343.8214,303.4985,252.93739999999997,0,0,53.31882480957562,2.9049507713959883,2.648738765007317,0.2562120063886715,0,0,352.0255,368.57125852791063,335.4797414720894,9.400318174626898,9.129999999999995,6.25,2.8799999999999955,9.129999999999995,10.948571428571427,3.069061901825258,564.0445,0.9441630935147847,-0.5962995987516706,14.044881889763772,14.294094488188957,-1.7434654474342983,2007-12-31/2008-01-06,2007-12,2007,-1,-1,0.32622757185447604,62.91729460656723,125.65627174394369
2008-01-01,Tuesday,365.27,365.27,350.96,352.53,389.73,,,,,10208.0,111.6,413868.29,22.13,34.28,20300.71,5.41,6.35,18.97,19.56,3.35,3.64,352.00300000000004,344.7572,304.7013,253.90524999999997,0,0,52.01698513800422,2.7494738043344,2.6688857728727333,0.08058803146166671,0,0,352.00300000000004,368.5445166364015,335.4614833635986,9.398508897027279,14.310000000000002,8.529999999999973,5.78000000000003,14.310000000000002,11.472142857142854,3.254231656069797,556.0759999999999,0.7008574367532497,-1.1801311879800491,13.879133858267709,14.294094488188957,-2.9030214559175147,2007-12-31/2008-01-06,2008-01,2008,-1,-2,-0.9941865363551461,63.38230523242352,120.22113943028496
2008-01-02,Wednesday,355.68,357.1,348.94,354.35,442.17,,,,,12744.0,126.03,416005.16,22.24,34.45,20465.3,5.44,6.38,19.06,19.66,3.37,3.66,351.567,345.8692,305.964,254.87230000000002,0,0,48.50469951580749,2.741513516131306,2.683411321524448,0.05810219460685806,0,0,351.567,367.32124033147335,335.81275966852667,8.96229756005162,8.160000000000025,4.57000000000005,3.589999999999975,8.160000000000025,11.417857142857144,3.222197585115604,554.862,0.7969008510224165,0.5162681190253426,13.950787401574797,14.294094488188957,-2.4017407111575424,2007-12-31/2008-01-06,2008-01,2008,1,1,0.32559456398648656,61.27343892226489,124.15865384615405
2008-01-03,Thursday,350.55,363.05,350.55,359.44,613.43,,,,,14898.0,178.24,421979.65,22.56,34.95,20345.2,5.52,6.47,19.32,19.92,3.41,3.71,351.8085,346.6154,307.31629999999996,255.856,0,0,51.33243606998655,3.1100743898625183,2.768743935192062,0.3413304546704561,0,0,351.8085,367.9035417667818,335.71345823321815,9.149887945732882,12.5,8.699999999999989,3.8000000000000114,12.5,11.722857142857142,3.261422530285205,554.0224999999999,1.1072293995279976,1.4364329053195846,14.151181102362196,14.294094488188957,-0.9998071997134795,2007-12-31/2008-01-06,2008-01,2008,1,2,4.164372446170406,58.37849746640234,128.5060394151306
2008-01-04,Friday,359.33,373.69,359.33,369.71,912.96,,,,,25949.0,272.45,434037.67,23.21,35.95,20686.89,5.67,6.65,19.84,20.45,3.51,3.82,352.32250000000005,347.5474,308.7488,256.88669999999996,0,0,62.16771542314112,4.182649725237468,3.0515250932011435,1.1311246320363244,0,0,352.32250000000005,370.01925423706524,334.62574576293486,10.045770132231231,14.360000000000014,14.25,0.11000000000001364,14.360000000000014,11.754285714285714,3.1793258809027924,583.4835,1.5646714945666844,2.8572223458713575,14.555511811023614,14.555511811023614,0.0,2007-12-31/2008-01-06,2008-01,2008,1,3,9.693211488250665,58.81695949138721,132.96156269691264
2008-01-07,Monday,368.34,374.93,365.4,373.4,559.31,,,,,18990.0,168.01,438362.27,23.44,36.3,20812.65,5.73,6.72,20.03,20.64,3.55,3.85,353.196,348.5072,310.2146,257.92404999999997,0,0,60.50408901997584,5.269679976881832,3.4951560699372815,1.7745239069445509,0,0,353.196,373.2147737150257,333.1772262849744,11.335787333393155,9.53000000000003,5.220000000000027,4.310000000000002,9.53000000000003,11.695000000000006,3.1320299946438155,584.905,0.956240757046016,0.9980795758838035,14.700787401574795,14.700787401574795,0.0,2008-01-07/2008-01-13,2008-01,2008,1,4,10.512608026518322,59.572649572649624,134.70991262807232
2008-01-08,Tuesday,373.32,381.74,371.59,377.72,908.68,,,,,23391.0,276.51,443435.51,23.71,36.72,20873.33,5.8,6.8,20.25,20.86,3.59,3.9,354.48900000000003,349.39439999999996,311.8384,258.96185,0,0,75.97173144876322,6.405903906496292,4.077305637249084,2.328598269247208,0,0,354.48900000000003,377.29146237859175,331.6865376214083,12.864975995639757,10.150000000000034,8.340000000000032,1.8100000000000023,10.150000000000034,11.210714285714293,2.967995945598404,598.2365,1.5189310582018984,1.1569362613819134,14.870866141732277,14.870866141732277,0.0,2008-01-07/2008-01-13,2008-01,2008,1,5,8.502815121222618,59.92886781268547,138.24902232875007
2008-01-09,Wednesday,377.66,378.89,372.95,375.42,528.83,,,,,12963.0,160.61,440738.99,23.57,36.5,20869.78,5.76,6.76,20.13,20.74,3.57,3.87,355.7855,349.9004,313.4223,259.9851,0,0,80.57682906957797,7.039630302558976,4.669770570311062,2.369859732247914,0,0,355.7855,380.27726830564956,331.29373169435047,13.767715831954671,5.939999999999998,1.169999999999959,4.770000000000039,5.939999999999998,10.726428571428581,2.8571809097620213,607.203,0.8709278445593979,-0.6089166578417959,14.780314960629914,14.870866141732277,-0.6089166578417927,2008-01-07/2008-01-13,2008-01,2008,-1,-1,5.171447781264038,54.72942340188782,135.28453246427702
2008-01-10,Thursday,374.56,383.46,373.35,374.81,765.25,,,,,18235.0,234.18,440026.7,23.53,36.44,20582.08,5.75,6.75,20.1,20.71,3.56,3.87,356.70349999999996,350.5356,314.9518,261.01395,0,0,83.81355932203381,7.407254911410803,5.21726743853101,2.1899874728797926,0,0,356.70349999999996,382.63420707625346,330.77279292374647,14.539081941306156,10.109999999999957,8.039999999999964,2.069999999999993,10.109999999999957,10.334285714285718,2.757206508440468,625.917,1.2226061921948117,-0.16248468382079606,14.756299212598417,14.870866141732277,-0.7704119453563577,2008-01-07/2008-01-13,2008-01,2008,-1,-2,6.510372264848052,54.79061699843064,137.0264971858599
2008-01-11,Friday,371.47,388.8,371.47,387.33,956.03,,,,,30240.0,296.03,454723.09,24.31,37.66,20827.45,5.94,6.97,20.73,21.36,3.68,4.0,358.197,351.3914,316.6615,262.11564999999996,0,0,86.41343007540183,8.60961316721881,5.895736584268571,2.71387658295024,0,0,358.197,387.5288824920444,328.86511750795563,16.377514324265345,17.329999999999984,13.990000000000009,3.339999999999975,17.329999999999984,11.050714285714289,2.85304889518351,658.0875,1.4527399471954718,3.3403591152850742,15.249212598425189,15.249212598425189,0.0,2008-01-07/2008-01-13,2008-01,2008,1,1,12.269565217391353,58.67027159886946,144.29517502365212
2008-01-14,Monday,387.31,400.69,386.94,398.25,552.81,,,,,19172.0,176.68,467537.0,25.0,38.72,20728.05,6.11,7.17,21.28,21.92,3.78,4.11,360.57149999999996,352.7404,318.4543,263.26734999999996,0,0,86.76001663662824,10.324627605048818,6.781514788424619,3.5431128166241983,0,0,360.57149999999996,394.67004343240063,326.4729565675993,18.913609884530906,13.75,13.360000000000014,0.38999999999998636,13.75,11.272142857142862,2.830418796520493,662.668,0.8342186434232526,2.819301370924032,15.67913385826771,15.67913385826771,0.0,2008-01-14/2008-01-20,2008-01,2008,1,2,14.118287580950216,64.31489045673993,152.60053279208446
2008-01-15,Tuesday,398.21,402.68,388.21,391.52,896.88,,,,,21282.0,286.52,459643.69,24.58,38.07,20251.09,6.01,7.05,20.94,21.57,3.72,4.04,362.261,353.853,320.2118,264.37780000000004,0,0,75.11083932120462,11.013774214687203,7.627966673677136,3.3858075410100668,0,0,362.261,399.0120056575721,325.50999434242794,20.289794185723594,14.470000000000027,4.430000000000007,10.04000000000002,14.470000000000027,11.065714285714291,2.8263471305972345,680.95,1.3171011087451354,-1.6898932831136304,15.41417322834645,15.67913385826771,-1.6898932831136262,2008-01-14/2008-01-20,2008-01,2008,-1,-1,10.918465635446806,59.426663409072525,144.13543680239448
2008-01-16,Wednesday,390.04,390.04,375.5,383.64,986.0,,,,,23802.0,303.6,450391.21,24.08,37.3,19868.11,5.89,6.91,20.55,21.17,3.64,3.96,364.2475,354.92940000000004,321.851,265.4828,0,0,67.30136986301366,10.799586809535583,8.262290700848826,2.537296108686757,0,0,364.2475,401.11683335586713,327.3781666441329,20.24411058737102,14.54000000000002,1.4799999999999613,16.019999999999982,16.019999999999982,11.717857142857147,3.0543887871069613,696.406,1.4158407595569251,-2.0126685737637873,15.10393700787401,15.67913385826771,-3.6685499058380406,2008-01-14/2008-01-20,2008-01,2008,-1,-2,5.665574131710227,57.96755332290233,131.20593021153528
2008-01-17,Thursday,384.0,388.68,368.49,371.0,1547.74,,,,,42606.0,472.55,435549.46,23.29,36.07,19700.82,5.69,6.68,19.91,20.52,3.52,3.83,365.90299999999996,355.7732,323.29150000000004,266.50745,0,0,57.11768851303734,9.500384861801024,8.509909533039266,0.9904753287617574,0,0,365.90299999999996,400.70459288551626,331.10140711448366,19.022305302507114,20.189999999999998,5.0400000000000205,15.149999999999977,20.189999999999998,12.567857142857147,3.387562572198692,742.1474999999999,2.0854883968483358,-3.2947554999478657,14.606299212598419,15.67913385826771,-6.8424356559949775,2008-01-14/2008-01-20,2008-01,2008,-1,-3,4.621979075604266,50.77623343899871,119.56560336154381
2008-01-18,Friday,367.75,369.61,344.22,346.64,1712.9,,,,,43187.0,493.88,406948.93,21.76,33.7,19013.7,5.32,6.24,18.67,19.26,3.29,3.58,366.4895,355.86440000000005,324.43,267.3967,0,0,45.296199701937404,6.430977240506934,8.094123074532801,-1.6631458340258671,0,1,366.4895,399.4378937632739,333.54110623672614,17.980539013136195,25.389999999999986,1.3899999999999864,26.779999999999973,26.779999999999973,13.828571428571431,3.989317859615576,774.5024999999999,2.2116132614161996,-6.566037735849061,13.647244094488181,15.67913385826771,-12.959196484620222,2008-01-14/2008-01-20,2008-01,2008,-1,-4,-3.558411930000227,40.93921528766027,107.83020564782073
2008-01-21,Monday,346.08,346.58,292.34,315.03,2517.28,,,,,48079.0,663.64,369837.28,19.78,30.63,17605.35,4.83,5.67,17.07,17.63,2.99,3.25,365.43399999999997,355.3728,325.2403,268.1314,0,0,36.086375779162964,1.4312877680912948,6.7615560132445,-5.3302682451532055,0,0,365.43399999999997,403.4403442903495,327.4276557096504,20.80066129060216,54.24000000000001,0.060000000000002274,54.30000000000001,54.30000000000001,16.685000000000002,5.296320985302988,854.109,2.9472584880852444,-9.118970690053086,12.402755905511803,15.67913385826771,-20.8964218455744,2008-01-21/2008-01-27,2008-01,2008,-1,-5,-11.49102351585981,26.39117352056173,88.49398671692732
2008-01-22,Tuesday,297.05,309.52,262.5,291.98,1893.42,,,,,29814.0,440.54,342777.61,18.33,28.39,16729.94,4.48,5.26,15.9,16.44,2.77,3.01,362.77200000000005,354.43760000000003,325.7983,268.7346,0,0,30.00833386755562,-4.340905268907761,4.541063756814048,-8.881969025721808,0,0,362.77200000000005,412.4158895800115,313.1281104199886,27.369195847535877,47.01999999999998,5.509999999999991,52.52999999999997,52.52999999999997,19.854285714285712,6.799878660965035,924.9345000000001,2.047085496324334,-7.316763482842892,11.495275590551175,15.67913385826771,-26.684243565599502,2008-01-21/2008-01-27,2008-01,2008,-1,-6,-17.018132211675052,16.363781284871813,72.50384024577565
2008-01-23,Wednesday,291.97,321.94,291.97,316.35,1317.02,,,,,27535.0,332.35,371385.41,19.86,30.76,17594.07,4.85,5.69,17.14,17.7,3.0,3.26,360.656,354.1354,326.5355,269.46085,0,0,37.70753694300223,-6.869764140985012,2.258898177254236,-9.128662318239249,0,0,360.656,414.4686897184821,306.8433102815179,29.841560777295868,29.96999999999997,29.95999999999998,0.009999999999990905,29.96999999999997,21.102142857142855,6.670505091557723,960.4529999999999,1.3712487753174807,8.346462086444273,12.454724409448811,15.67913385826771,-20.564971751412443,2008-01-21/2008-01-27,2008-01,2008,1,1,-9.482388623422688,25.575579549063356,85.1082504388533
2008-01-24,Thursday,316.24,326.89,302.26,308.38,1244.66,,,,,25412.0,313.64,362038.45,19.36,29.98,17221.74,4.73,5.55,16.73,17.29,2.93,3.18,358.156,353.62700000000007,327.1979,270.14405,0,0,32.27149216627163,-9.408559392430277,-0.07459333668266677,-9.33396605574761,0,0,358.156,416.83922898589776,299.47277101410225,32.7696472966516,24.629999999999995,10.539999999999964,14.090000000000032,24.629999999999995,21.835714285714282,7.080781595990104,991.7495000000001,1.2550144971083927,-2.519361466729897,12.140944881889755,15.67913385826771,-22.566227244193364,2008-01-21/2008-01-27,2008-01,2008,-1,-1,-13.485762379015242,22.777401759764395,81.33599905915578
2008-01-25,Friday,308.32,324.91,301.55,323.12,614.9,,,,,16836.0,158.79,379336.87,20.28,31.42,18361.66,4.96,5.82,17.48,18.05,3.07,3.33,356.368,352.9386,327.98800000000006,270.90055,0,0,36.338441473752866,-10.114583485244282,-2.0825913663949898,-8.031992118849292,0,0,356.368,417.101645786558,295.634354213442,34.08479200520697,23.360000000000014,16.53000000000003,6.829999999999984,23.360000000000014,22.823571428571423,7.063496975913414,994.6274999999999,0.6182213944416377,4.779817108761919,12.721259842519677,15.67913385826771,-18.865034526051492,2008-01-21/2008-01-27,2008-01,2008,1,1,-9.606669277681412,26.778357594067526,91.76261127596486
2008-01-28,Monday,315.25,320.82,302.13,317.48,494.94,,,,,19097.0,123.87,372715.5,19.93,30.87,18152.78,4.87,5.71,17.2,17.76,3.02,3.28,354.40500000000003,352.17659999999995,328.73909999999995,271.6146,0,0,33.74878601489155,-11.00238488576531,-3.866550070269054,-7.135834815496255,0,0,354.40500000000003,417.5769549700468,291.23304502995325,35.64958449798777,18.689999999999998,2.3000000000000114,20.99000000000001,20.99000000000001,23.597857142857134,7.432864162421926,992.7470000000001,0.4985560268628361,-1.7454815548403002,12.49921259842519,15.67913385826771,-20.281230382925305,2008-01-28/2008-02-03,2008-01,2008,-1,-1,-9.487968981639883,18.000371678126935,87.3259381637953
2008-01-29,Tuesday,318.84,324.66,314.26,318.92,543.82,,,,,15470.0,140.74,374409.0,20.02,31.01,18091.94,4.89,5.74,17.27,17.83,3.03,3.29,352.7245,351.4336,329.4725,272.30530000000005,0,0,34.68668690372941,-11.457700685196187,-5.384780193254481,-6.072920491941706,0,0,352.7245,417.8640158507025,287.58498414929744,36.93506736884029,10.400000000000034,7.180000000000007,3.2200000000000273,10.400000000000034,23.916428571428565,7.499193707333678,1000.4515000000001,0.5435745760789004,0.453571878543535,12.555905511811018,15.67913385826771,-19.919648462021346,2008-01-28/2008-02-03,2008-01,2008,1,1,-10.848964302686404,17.496223704085857,88.05354089274158
2008-01-30,Wednesday,318.84,319.71,304.43,305.79,521.65,,,,,16836.0,130.46,358993.06,19.2,29.73,17758.64,4.69,5.5,16.6,17.15,2.9,3.16,350.29650000000004,350.4854,330.1018,272.92040000000003,0,0,32.48223350253808,-12.731264907710965,-6.854077136145778,-5.877187771565187,0,0,350.29650000000004,418.71824916609586,281.8747508339042,39.06504870365294,15.279999999999973,0.7899999999999636,14.490000000000009,15.279999999999973,24.28571428571428,7.941958300047182,1004.4254999999999,0.5193516094523686,-4.117019942305278,12.03897637795275,15.67913385826771,-23.216572504708104,2008-01-28/2008-02-03,2008-01,2008,-1,-1,-11.084295309819392,8.582487039272957,78.72004675628315
